CÓD. PROVINCIA;PROVINCIA;CÓD. MUNICIPIO;MUNICIPIO;DISTRITO;SECCIÓN;MESA;CENSO;TOTAL VOTOS;TOTAL ABSTENCIÓN;VOTOS EN BRANCO;VOTOS NULOS;VOTOS A CANDIDATURAS;VOTOS VÁLIDOS;AU.TO.NO.MO (PARTIDO DE LOS AUTÓNOMOS Y PROFESIONALES);BNG (BLOQUE NACIONALISTA GALEGO);CDS (CENTRO DEMOCRÁTICO Y SOCIAL);D.N. (DEMOCRACIA NACIONAL);D.O. (DEMOCRACIA OURENSANA);EU-IU (ESQUERDA UNIDA - IZQUIERDA UNIDA);FE de las JONS (FALANGE ESPAÑOLA DE LAS J.O.N.S.);FPG (FRENTE POPULAR GALEGA);IDEGA (IDENTIDADE GALEGA);IR-ERG (IZQUIERDA REPUBLICANA-ESQUERDA REPUBLICANA GALEGA);NÓS-UP (NÓS-UNIDADE POPULAR);PH (PARTIDO HUMANISTA);PP (PARTIDO POPULAR);PSdeG - PSOE (PARTIDO DOS SOCIALISTAS DE GALICIA - PARTIDO SOCIALISTA OBRERO ESPAÑOL);S.E.P. (PARTIDO SOCIAL ESPAÑOL POPULAR);SDD (PARTIDO SOCIAL Y DEMOCRÁTICO DE DERECHO)
36;Pontevedra;43;Ponte-Caldelas;3;1;U;698;405;293;4;4;397;401;2;58;0;;;4;0;1;;0;0;;187;144;0;1
36;Pontevedra;43;Ponte-Caldelas;3;2;A;472;290;182;1;2;287;288;0;31;0;;;0;0;0;;0;1;;152;102;0;1
36;Pontevedra;43;Ponte-Caldelas;3;2;B;579;330;249;2;4;324;326;2;40;3;;;1;0;0;;0;1;;158;116;2;1
36;Pontevedra;44;Pontecesures;1;1;U;708;496;212;2;3;491;493;1;147;1;;;0;0;0;;1;0;;235;104;2;0
36;Pontevedra;44;Pontecesures;1;2;A;990;644;346;5;10;629;634;0;168;1;;;3;0;2;;0;1;;302;151;1;0
36;Pontevedra;44;Pontecesures;1;2;B;822;559;263;4;2;553;557;0;142;0;;;0;2;1;;0;0;;266;142;0;0
36;Pontevedra;45;Redondela;1;1;A;843;558;285;7;2;549;556;0;143;1;;;4;1;1;;0;0;;206;192;1;0
36;Pontevedra;45;Redondela;1;1;B;888;574;314;7;0;567;574;2;133;2;;;8;1;3;;0;2;;227;189;0;0
36;Pontevedra;45;Redondela;1;2;A;783;537;246;10;5;522;532;0;130;0;;;11;1;4;;1;0;;198;177;0;0
36;Pontevedra;45;Redondela;1;2;B;841;593;248;14;3;576;590;2;114;2;;;14;0;2;;0;1;;253;188;0;0
36;Pontevedra;45;Redondela;1;3;A;627;404;223;5;1;398;403;1;95;0;;;9;0;0;;0;1;;166;126;0;0
36;Pontevedra;45;Redondela;1;3;B;527;341;186;0;5;336;336;0;75;0;;;2;0;1;;0;0;;154;103;1;0
36;Pontevedra;45;Redondela;1;4;A;537;319;218;4;0;315;319;1;67;1;;;4;0;1;;0;1;;114;126;0;0
36;Pontevedra;45;Redondela;1;4;B;532;337;195;6;4;327;333;1;74;0;;;8;0;0;;0;0;;129;115;0;0
36;Pontevedra;45;Redondela;1;5;U;711;475;236;5;0;470;475;1;106;0;;;16;2;0;;1;0;;161;183;0;0
36;Pontevedra;45;Redondela;1;6;A;739;476;263;3;2;471;474;0;131;2;;;11;0;1;;0;1;;164;160;1;0
36;Pontevedra;45;Redondela;1;6;B;683;457;226;8;2;447;455;1;131;0;;;13;0;0;;1;0;;138;163;0;0
36;Pontevedra;45;Redondela;2;1;A;523;331;192;4;0;327;331;0;73;1;;;3;0;0;;0;0;;117;132;0;1
36;Pontevedra;45;Redondela;2;1;B;427;291;136;5;2;284;289;1;61;1;;;3;1;1;;0;1;;97;117;0;1
36;Pontevedra;45;Redondela;2;2;U;895;601;294;13;3;585;598;2;117;2;;;14;2;1;;0;1;;230;213;2;1
36;Pontevedra;45;Redondela;2;3;A;522;337;185;4;3;330;334;0;67;1;;;4;0;1;;1;0;;117;137;2;0
36;Pontevedra;45;Redondela;2;3;B;533;358;175;6;0;352;358;0;79;0;;;4;0;2;;1;1;;115;150;0;0
36;Pontevedra;45;Redondela;2;4;A;894;547;347;8;1;538;546;1;119;0;;;9;0;1;;1;3;;168;236;0;0
36;Pontevedra;45;Redondela;2;4;B;902;523;379;7;2;514;521;0;116;0;;;11;0;1;;1;1;;161;223;0;0
36;Pontevedra;45;Redondela;2;5;A;889;615;274;6;4;605;611;0;127;0;;;9;1;4;;2;2;;203;256;1;0
36;Pontevedra;45;Redondela;2;5;B;862;601;261;18;1;582;600;1;138;2;;;10;0;4;;0;0;;191;236;0;0
36;Pontevedra;45;Redondela;2;6;U;860;569;291;5;3;561;566;0;126;1;;;4;0;0;;1;0;;252;175;1;1
36;Pontevedra;45;Redondela;2;7;A;531;323;208;2;2;319;321;1;96;0;;;4;0;1;;0;0;;107;110;0;0
36;Pontevedra;45;Redondela;2;7;B;408;242;166;5;0;237;242;1;70;1;;;1;0;1;;0;0;;96;67;0;0
36;Pontevedra;45;Redondela;2;8;U;812;503;309;4;3;496;500;0;114;0;;;4;1;1;;1;0;;177;198;0;0
36;Pontevedra;45;Redondela;3;1;A;742;501;241;6;1;494;500;0;94;2;;;4;0;1;;0;1;;217;173;2;0
36;Pontevedra;45;Redondela;3;1;B;708;453;255;6;0;447;453;1;78;0;;;2;2;0;;1;4;;182;177;0;0
36;Pontevedra;45;Redondela;3;2;A;638;428;210;3;0;425;428;1;103;0;;;5;0;0;;0;2;;179;134;1;0
36;Pontevedra;45;Redondela;3;2;B;681;479;202;8;1;470;478;1;115;1;;;9;0;6;;1;0;;183;152;1;1
36;Pontevedra;45;Redondela;3;3;A;592;383;209;5;1;377;382;0;99;0;;;6;0;0;;1;0;;139;132;0;0
36;Pontevedra;45;Redondela;3;3;B;678;410;268;6;1;403;409;0;91;0;;;8;0;0;;0;0;;147;157;0;0
36;Pontevedra;45;Redondela;3;3;C;582;376;206;6;3;367;373;1;98;0;;;6;1;1;;0;0;;120;140;0;0
36;Pontevedra;45;Redondela;4;1;A;604;367;237;5;0;362;367;0;79;0;;;2;0;1;;0;0;;116;162;2;0
36;Pontevedra;45;Redondela;4;1;B;433;261;172;3;0;258;261;1;69;0;;;3;0;1;;0;0;;94;89;0;1
36;Pontevedra;45;Redondela;4;2;A;667;414;253;6;0;408;414;0;103;1;;;2;0;0;;0;2;;180;120;0;0
36;Pontevedra;45;Redondela;4;2;B;614;409;205;7;0;402;409;1;71;0;;;4;0;1;;1;0;;202;122;0;0
36;Pontevedra;45;Redondela;4;3;A;681;427;254;5;1;421;426;1;79;1;;;2;0;0;;0;1;;133;204;0;0
36;Pontevedra;45;Redondela;4;3;B;347;237;110;2;1;234;236;0;45;1;;;2;0;0;;0;1;;90;95;0;0
36;Pontevedra;46;Ribadumia;1;1;A;826;649;177;5;11;633;638;2;86;2;;;2;1;1;;0;1;;332;203;1;2
36;Pontevedra;46;Ribadumia;1;1;B;339;283;56;3;1;279;282;0;28;0;;;1;1;0;;0;1;;140;107;1;0
36;Pontevedra;46;Ribadumia;1;2;A;500;408;92;2;3;403;405;0;59;1;;;1;0;1;;0;1;;227;113;0;0
36;Pontevedra;46;Ribadumia;1;2;B;402;339;63;1;4;334;335;1;61;1;;;0;0;0;;0;1;;153;116;0;1
36;Pontevedra;46;Ribadumia;2;1;A;667;538;129;4;3;531;535;2;105;0;;;3;0;1;;0;0;;250;170;0;0
36;Pontevedra;46;Ribadumia;2;1;B;224;181;43;2;0;179;181;0;33;0;;;0;0;0;;1;0;;80;65;0;0
36;Pontevedra;46;Ribadumia;2;2;U;595;503;92;3;3;497;500;1;55;0;;;6;1;2;;0;4;;269;159;0;0
36;Pontevedra;47;Rodeiro;1;1;A;203;157;46;3;0;154;157;0;24;0;;;0;0;0;;0;0;;89;41;0;0
36;Pontevedra;47;Rodeiro;1;1;B;306;229;77;1;0;228;229;1;53;0;;;0;0;0;;0;0;;123;51;0;0
36;Pontevedra;47;Rodeiro;1;2;A;393;290;103;6;2;282;288;0;39;0;;;2;0;0;;0;0;;141;99;0;1
36;Pontevedra;47;Rodeiro;1;2;B;243;173;70;0;0;173;173;0;8;0;;;0;0;0;;0;0;;129;36;0;0
36;Pontevedra;47;Rodeiro;2;1;A;256;191;65;0;0;191;191;0;18;0;;;0;0;0;;0;0;;83;88;1;1
36;Pontevedra;47;Rodeiro;2;1;B;338;258;80;0;1;257;257;0;21;0;;;0;0;0;;0;0;;126;110;0;0
36;Pontevedra;47;Rodeiro;2;1;C;340;252;88;1;1;250;251;0;25;0;;;0;1;0;;1;0;;113;110;0;0
36;Pontevedra;47;Rodeiro;3;1;A;209;139;70;0;0;139;139;0;11;1;;;0;1;0;;0;0;;55;70;1;0
36;Pontevedra;47;Rodeiro;3;1;B;430;296;134;1;3;292;293;0;45;0;;;1;0;1;;1;0;;131;113;0;0
36;Pontevedra;47;Rodeiro;3;1;C;254;180;74;0;0;180;180;0;18;1;;;0;0;0;;0;0;;105;56;0;0
36;Pontevedra;48;Rosal (O);1;1;U;1014;723;291;10;9;704;714;3;124;0;;;1;0;0;;1;0;;305;270;0;0
36;Pontevedra;48;Rosal (O);1;2;U;879;586;293;4;1;581;585;0;85;0;;;0;0;0;;0;0;;330;166;0;0
36;Pontevedra;48;Rosal (O);1;3;U;560;427;133;1;1;425;426;0;66;0;;;3;0;0;;0;0;;222;134;0;0
36;Pontevedra;48;Rosal (O);1;4;A;396;282;114;1;5;276;277;1;55;1;;;0;0;0;;1;1;;134;83;0;0
36;Pontevedra;48;Rosal (O);1;4;B;601;436;165;1;4;431;432;0;68;1;;;1;0;2;;0;0;;211;148;0;0
36;Pontevedra;48;Rosal (O);2;1;U;862;658;204;6;7;645;651;1;133;1;;;4;0;1;;0;0;;301;204;0;0
36;Pontevedra;48;Rosal (O);2;2;U;733;529;204;2;2;525;527;0;64;1;;;0;0;1;;1;0;;293;165;0;0
36;Pontevedra;49;Salceda de Caselas;1;1;A;883;601;282;16;3;582;598;2;163;0;;;0;1;1;;0;1;;252;162;0;0
36;Pontevedra;49;Salceda de Caselas;1;1;B;924;627;297;8;1;618;626;2;176;0;;;3;0;2;;0;3;;264;167;1;0
36;Pontevedra;49;Salceda de Caselas;1;2;A;437;326;111;5;1;320;325;0;58;0;;;0;0;0;;0;0;;203;59;0;0
36;Pontevedra;49;Salceda de Caselas;1;2;B;657;447;210;1;2;444;445;1;85;0;;;2;2;0;;0;0;;230;123;1;0
36;Pontevedra;49;Salceda de Caselas;1;3;U;611;459;152;9;2;448;457;1;141;2;;;1;0;2;;0;3;;225;71;1;1
36;Pontevedra;49;Salceda de Caselas;2;1;A;450;313;137;5;1;307;312;0;94;0;;;3;1;4;;0;1;;165;39;0;0
36;Pontevedra;49;Salceda de Caselas;2;1;B;770;571;199;5;0;566;571;1;100;1;;;1;0;1;;1;0;;348;113;0;0
36;Pontevedra;49;Salceda de Caselas;2;2;A;520;385;135;2;2;381;383;0;122;0;;;0;1;1;;0;0;;202;55;0;0
36;Pontevedra;49;Salceda de Caselas;2;2;B;377;274;103;4;1;269;273;0;40;0;;;1;2;0;;0;1;;175;50;0;0
36;Pontevedra;50;Salvaterra de Miño;1;1;A;775;514;261;4;4;506;510;0;107;0;;;1;0;1;;0;4;;213;180;0;0
