Cód Cir;Cód Con;Concello;Mesa;Censo;Certif Alta;Censo Total;Votos Totais;Votos nulos;Votos brancos;Abstención;Votos Válidos;Votos Candidaturas;BNG;ECG;ESCANOS EN BRANCO;PACMA;PODEMOS-ALIANZA VERDE;PP;PSdeG-PSOE;PUM+J;SUMAR GALICIA;VOX
15;011;Boiro;03-002-A;637;0;637;367;1;2;270;366;364;124;0;1;1;2;138;68;1;16;13
15;011;Boiro;03-002-B;588;0;588;367;3;3;221;364;361;119;0;0;0;0;161;63;0;6;12
15;011;Boiro;03-003-U;704;0;704;431;3;3;273;428;425;110;0;0;1;0;221;57;1;13;22
15;012;Boqueixón;01-001-A;214;0;214;176;6;1;38;170;169;33;0;1;1;0;124;9;1;0;0
15;012;Boqueixón;01-001-B;375;0;375;246;6;4;129;240;236;74;0;0;0;1;139;19;0;2;1
15;012;Boqueixón;01-002-A;365;0;365;269;5;3;96;264;261;49;0;0;0;0;169;30;0;3;10
15;012;Boqueixón;01-002-B;676;0;676;501;11;0;175;490;490;147;0;0;3;2;280;39;1;3;15
15;012;Boqueixón;01-002-C;249;0;249;181;2;4;68;179;175;28;0;1;0;0;119;19;0;5;3
15;012;Boqueixón;01-004-U;876;0;876;675;7;4;201;668;664;196;0;1;4;2;400;36;0;7;18
15;012;Boqueixón;01-005-A;590;0;590;438;14;4;152;424;420;126;0;2;3;1;224;48;0;3;13
15;012;Boqueixón;01-005-B;211;0;211;163;2;2;48;161;159;40;0;1;1;0;97;12;0;4;4
15;013;Brión;01-001-A;686;0;686;451;5;2;235;446;444;138;0;0;2;3;244;33;1;7;16
15;013;Brión;01-001-B;824;0;824;514;5;8;310;509;501;161;0;3;4;1;255;54;1;7;15
15;013;Brión;02-001-A;578;0;578;404;4;2;174;400;398;113;0;0;0;0;221;44;1;6;13
15;013;Brión;02-001-B;532;0;532;364;3;1;168;361;360;166;0;1;2;1;134;36;0;15;5
15;013;Brión;02-002-A;753;0;753;500;2;8;253;498;490;185;0;0;3;1;217;55;2;14;13
15;013;Brión;02-002-B;871;0;871;618;3;6;253;615;609;259;2;2;1;1;239;71;0;13;21
15;013;Brión;03-001-A;905;0;905;609;9;7;296;600;593;179;0;3;3;0;328;49;1;16;14
15;013;Brión;03-001-B;511;0;511;364;1;2;147;363;361;105;0;0;3;1;186;46;1;7;12
15;013;Brión;04-001-A;469;0;469;304;2;1;165;302;301;68;0;0;0;0;174;46;0;4;9
15;013;Brión;04-001-B;408;0;408;286;5;4;122;281;277;82;1;0;1;0;153;33;0;4;3
15;014;Cabana de Bergantiños;01-001-A;809;0;809;530;3;5;279;527;522;162;0;0;1;0;295;46;0;3;15
15;014;Cabana de Bergantiños;01-001-B;327;0;327;211;1;1;116;210;209;62;0;0;0;0;135;8;0;2;2
15;014;Cabana de Bergantiños;01-002-A;821;0;821;608;5;6;213;603;597;223;0;1;1;0;320;41;0;3;8
15;014;Cabana de Bergantiños;01-002-B;267;0;267;190;0;3;77;190;187;46;0;0;0;0;122;14;0;0;5
15;014;Cabana de Bergantiños;02-001-A;252;0;252;161;0;2;91;161;159;45;0;0;1;0;96;13;0;2;2
15;014;Cabana de Bergantiños;02-001-B;267;0;267;150;1;0;117;149;149;39;1;0;1;0;83;21;0;1;3
15;014;Cabana de Bergantiños;02-002-A;243;0;243;152;0;0;91;152;152;41;0;0;0;0;83;19;0;2;7
15;014;Cabana de Bergantiños;02-002-B;236;0;236;153;0;0;83;153;153;26;0;0;1;1;97;24;0;1;3
