C¢d. Cir.;C¢d. Con.;Concello;Mesa;Censo;Certif. Alta;Certif. Correc.;Censo Total;Votos electores;Votos interventores;Votos Totais;Votos nulos;Votos brancos;PCTG;PUM+J;PACMA;B.N.G.;PODEMOS-ESQUERDA UNIDA-ANOVA;PP;CCD-AU.TO.NO.MO;PSdeG-PSOE;EQUO;VOX;EN MAREA-COMPROMISO POR GALICIA-PARTIDO GALEGUISTA;RECORTES CERO-ESCO-OV-M;Cs;P-LIB
15;5;Arteixo;4-003 -B;653;0;0;653;334;0;334;7;3;0;0;1;73;19;166;0;52;1;7;1;0;3;1
15;5;Arteixo;4-003 -C;401;0;0;401;217;0;217;0;4;0;0;0;54;7;94;0;57;0;1;0;0;0;0
15;5;Arteixo;4-004 -A;743;0;0;743;322;0;322;0;3;1;0;3;82;16;125;0;77;0;13;0;0;2;0
15;5;Arteixo;4-004 -B;728;0;0;728;351;0;351;3;1;0;0;2;77;16;177;0;66;0;8;0;0;1;0
15;6;Arz£a;1-001 -A;760;0;0;760;447;0;447;4;5;0;0;0;124;6;247;2;50;0;2;3;1;3;0
15;6;Arz£a;1-001 -B;626;0;0;626;396;2;398;11;3;1;0;1;122;6;208;0;41;0;3;0;1;1;0
15;6;Arz£a;1-002 -A;507;1;0;508;307;1;308;4;1;0;0;1;75;0;174;0;44;0;9;0;0;0;0
15;6;Arz£a;1-002 -B;480;0;0;480;237;0;237;1;1;1;0;0;48;0;147;0;32;0;4;2;0;0;1
15;6;Arz£a;1-003 -U;638;0;0;638;350;0;350;2;2;0;0;1;78;6;207;0;44;0;8;0;0;2;0
15;6;Arz£a;1-004 -A;475;0;0;475;255;0;255;2;2;0;0;0;66;4;150;0;21;0;9;1;0;0;0
15;6;Arz£a;1-004 -B;591;0;0;591;313;1;314;2;1;0;0;0;52;4;200;0;51;0;1;2;0;1;0
15;6;Arz£a;1-007 -A;493;0;0;493;242;0;242;3;3;1;0;0;77;8;118;1;29;0;2;0;0;0;0
15;6;Arz£a;1-007 -B;550;0;0;550;295;1;296;3;3;0;0;1;88;6;146;0;41;0;5;0;2;1;0
15;70;As Pontes de Garc¡a Rodr¡guez;1-001 -U;591;0;0;591;324;0;324;1;8;2;0;2;108;15;114;0;70;0;3;1;0;0;0
15;70;As Pontes de Garc¡a Rodr¡guez;1-002 -A;973;0;0;973;582;0;582;6;10;1;1;3;218;31;189;0;111;0;8;3;0;1;0
15;70;As Pontes de Garc¡a Rodr¡guez;1-002 -B;899;0;0;899;504;0;504;11;8;0;2;1;158;18;198;0;94;1;10;3;0;0;0
15;70;As Pontes de Garc¡a Rodr¡guez;1-003 -A;721;0;0;721;419;0;419;6;9;0;1;1;158;18;139;0;80;0;6;1;0;0;0
15;70;As Pontes de Garc¡a Rodr¡guez;1-003 -B;663;0;0;663;371;0;371;5;8;0;0;3;150;16;123;0;59;1;2;1;0;2;1
15;70;As Pontes de Garc¡a Rodr¡guez;1-004 -A;785;0;0;785;415;0;415;7;11;0;0;1;155;12;119;0;99;0;6;3;1;0;1
15;70;As Pontes de Garc¡a Rodr¡guez;1-004 -B;734;0;0;734;399;0;399;1;3;0;0;1;152;24;136;0;72;0;5;2;0;3;0
15;70;As Pontes de Garc¡a Rodr¡guez;1-005 -U;781;0;0;781;417;0;417;6;6;1;0;0;164;16;120;0;96;0;4;1;0;1;2
15;70;As Pontes de Garc¡a Rodr¡guez;1-006 -A;606;0;0;606;319;0;319;5;6;0;0;1;82;12;144;1;52;0;9;4;1;2;0
15;70;As Pontes de Garc¡a Rodr¡guez;1-006 -B;543;0;0;543;295;0;295;1;8;0;0;0;97;13;111;0;55;0;6;2;0;2;0
15;70;As Pontes de Garc¡a Rodr¡guez;1-007 -U;639;0;0;639;314;0;314;6;3;0;1;1;61;8;143;0;65;0;13;11;0;2;0
15;70;As Pontes de Garc¡a Rodr¡guez;1-008 -A;268;0;0;268;129;0;129;3;0;0;0;1;43;2;61;0;19;0;0;0;0;0;0
15;70;As Pontes de Garc¡a Rodr¡guez;1-008 -B;253;0;0;253;137;0;137;2;3;0;0;0;49;3;54;1;23;0;1;1;0;0;0
15;70;As Pontes de Garc¡a Rodr¡guez;1-008 -C;221;0;0;221;121;0;121;4;1;0;0;1;30;3;65;0;16;0;0;0;0;1;0
15;81;As Somozas;1-001 -A;430;0;0;430;319;0;319;4;1;0;0;0;42;11;243;0;16;0;1;0;0;1;0
15;81;As Somozas;1-001 -B;325;0;0;325;244;0;244;1;3;1;0;1;36;2;182;0;18;0;0;0;0;0;0
15;81;As Somozas;1-001 -C;210;0;0;210;153;1;154;3;6;0;0;0;28;0;108;0;6;0;3;0;0;0;0
15;8;Bergondo;1-001 -A;842;0;0;842;523;0;523;4;4;0;0;2;103;16;296;0;89;1;5;0;1;2;0
15;8;Bergondo;1-001 -B;355;0;0;355;237;0;237;2;5;0;0;1;49;7;123;0;40;0;6;1;0;3;0
15;8;Bergondo;1-002 -U;737;0;0;737;415;0;415;1;2;0;0;3;77;20;244;0;65;0;3;0;0;0;0
15;8;Bergondo;2-001 -A;666;0;0;666;419;0;419;2;7;0;1;3;65;20;261;0;45;0;11;2;0;1;1
15;8;Bergondo;2-001 -B;572;0;0;572;321;0;321;3;5;0;2;1;65;8;183;1;44;0;7;0;0;2;0
15;8;Bergondo;3-001 -A;635;0;0;635;405;0;405;3;7;0;1;5;85;7;213;0;64;0;16;0;0;4;0
15;8;Bergondo;3-001 -B;596;0;0;596;359;0;359;3;3;0;0;4;89;7;180;0;61;0;9;1;1;1;0
15;8;Bergondo;3-001 -C;400;0;0;400;255;0;255;5;5;0;0;3;52;16;122;0;42;0;7;0;0;3;0
15;8;Bergondo;3-002 -A;432;0;0;432;282;0;282;2;5;0;0;0;60;9;154;0;45;0;5;0;1;1;0
15;8;Bergondo;3-002 -B;428;0;0;428;252;0;252;2;2;0;0;1;47;7;131;0;54;0;5;0;0;2;1
15;9;Betanzos;1-001 -A;359;0;0;359;221;1;222;5;0;0;0;0;38;4;129;0;41;1;4;0;0;0;0
15;9;Betanzos;1-001 -B;911;0;0;911;511;1;512;10;5;0;0;2;124;35;218;1;105;4;3;0;0;1;4
15;9;Betanzos;1-004 -U;954;1;0;955;573;1;574;5;4;0;2;3;151;24;267;0;97;0;15;1;1;2;2
15;9;Betanzos;1-005 -A;645;0;0;645;401;1;402;4;2;0;0;1;86;15;226;0;54;1;9;0;0;4;0
15;9;Betanzos;1-005 -B;665;0;0;665;406;0;406;7;4;0;0;1;74;22;209;0;79;0;5;0;0;5;0
15;9;Betanzos;1-006 -A;789;0;0;789;493;1;494;8;7;0;2;1;112;15;237;0;89;1;19;1;1;1;0
15;9;Betanzos;1-006 -B;723;0;0;723;455;0;455;7;2;2;1;2;106;15;248;0;57;1;7;1;0;5;1
15;9;Betanzos;1-007 -A;883;0;0;883;558;0;558;3;9;0;0;3;130;25;272;0;109;0;7;0;0;0;0
15;9;Betanzos;1-007 -B;367;0;0;367;249;0;249;2;2;0;0;0;56;7;115;0;64;0;2;0;0;1;0
15;9;Betanzos;1-008 -A;253;0;0;253;138;1;139;0;0;0;0;0;23;3;84;0;27;0;1;0;1;0;0
15;9;Betanzos;1-008 -B;553;0;0;553;303;0;303;5;3;0;0;0;65;9;144;0;68;0;9;0;0;0;0
15;9;Betanzos;1-008 -C;573;0;0;573;312;0;312;1;2;0;1;0;67;9;137;0;86;0;8;0;0;1;0
15;9;Betanzos;1-009 -U;596;0;0;596;354;2;356;3;6;1;0;2;66;15;181;1;69;1;10;0;0;1;0
15;9;Betanzos;1-010 -A;666;0;0;666;417;0;417;3;3;0;0;2;96;18;202;0;85;0;3;1;0;3;1
15;9;Betanzos;1-010 -B;332;0;0;332;197;0;197;7;2;0;0;1;38;8;96;0;40;0;2;0;1;2;0
15;9;Betanzos;1-010 -C;228;0;0;228;133;0;133;0;0;0;0;2;36;3;55;0;33;0;2;0;0;2;0
15;9;Betanzos;1-012 -A;587;0;0;587;370;0;370;5;5;0;1;3;100;9;166;0;60;0;18;0;0;3;0
15;9;Betanzos;1-012 -B;564;0;0;564;370;0;370;1;8;0;0;0;103;11;183;0;56;0;3;0;0;5;0
15;10;Boimorto;1-001 -A;535;0;0;535;311;0;311;4;5;0;0;0;75;1;186;0;38;0;2;0;0;0;0
15;10;Boimorto;1-001 -B;385;0;0;385;203;0;203;2;3;0;0;1;39;6;122;0;29;0;1;0;0;0;0
15;10;Boimorto;2-001 -A;464;0;0;464;277;0;277;0;1;0;0;0;58;3;181;0;29;0;3;0;0;2;0
15;10;Boimorto;2-001 -B;390;0;0;390;255;0;255;0;4;0;0;1;34;0;182;0;32;0;1;0;0;1;0
15;11;Boiro;1-001 -A;653;1;0;654;341;0;341;3;3;0;0;2;70;12;182;0;58;0;9;0;0;2;0
15;11;Boiro;1-001 -B;666;0;0;666;360;1;361;8;1;1;0;2;103;12;169;0;57;0;5;0;0;3;0
15;11;Boiro;1-002 -A;624;0;0;624;330;0;330;0;3;0;0;0;87;15;168;0;48;0;7;1;0;1;0
15;11;Boiro;1-002 -B;659;0;0;659;351;0;351;2;1;0;0;1;92;18;183;0;48;1;4;1;0;0;0
15;11;Boiro;1-003 -A;722;0;0;722;425;0;425;4;4;0;1;3;116;17;200;0;69;1;6;0;0;4;0
15;11;Boiro;1-003 -B;843;0;0;843;472;0;472;5;11;1;0;1;120;14;221;0;87;0;10;1;0;1;0
15;11;Boiro;1-005 -A;609;0;0;609;342;1;343;2;3;0;0;0;77;14;178;0;61;0;8;0;0;0;0
15;11;Boiro;1-005 -B;580;0;0;580;341;0;341;3;3;0;1;4;74;8;165;0;69;1;11;0;0;2;0
15;11;Boiro;1-006 -U;664;0;0;664;371;0;371;1;0;1;0;4;92;13;177;0;68;0;13;1;0;1;0
15;11;Boiro;1-007 -A;691;0;0;691;403;0;403;2;2;0;0;1;111;7;217;0;56;0;5;0;0;2;0
15;11;Boiro;1-007 -B;708;0;0;708;449;0;449;2;5;0;0;3;127;16;199;0;82;1;13;0;0;1;0
15;11;Boiro;1-008 -A;535;0;0;535;263;0;263;3;4;0;1;4;65;11;139;0;29;0;5;0;0;2;0
15;11;Boiro;1-008 -B;694;0;0;694;339;0;339;5;5;0;0;1;84;20;158;0;51;0;9;4;0;2;0
15;11;Boiro;1-009 -U;887;0;0;887;523;0;523;3;4;1;0;5;143;19;251;0;82;0;8;2;1;4;0
15;11;Boiro;1-010 -U;828;0;0;828;462;1;463;4;2;2;1;1;122;19;222;1;76;0;6;0;0;0;7
15;11;Boiro;2-001 -U;753;0;0;753;435;0;435;2;4;0;0;2;87;11;242;0;80;0;3;1;0;3;0
15;11;Boiro;2-002 -U;771;0;0;771;425;1;426;9;0;0;0;3;102;10;214;0;73;0;9;1;0;5;0
15;11;Boiro;2-003 -U;593;0;0;593;309;0;309;1;1;0;0;4;75;13;159;0;49;0;5;0;1;1;0
15;11;Boiro;3-001 -A;590;0;0;590;335;0;335;0;3;0;1;1;73;12;193;0;44;0;7;0;0;1;0
15;11;Boiro;3-001 -B;503;0;0;503;288;0;288;3;1;1;0;6;56;6;172;0;33;0;6;1;1;0;2
15;11;Boiro;3-002 -A;649;0;0;649;332;1;333;0;2;0;0;6;79;18;127;0;92;0;9;0;0;0;0
15;11;Boiro;3-002 -B;588;0;0;588;309;0;309;2;2;0;0;1;73;18;136;0;63;0;13;0;0;0;1
15;11;Boiro;3-003 -U;704;1;0;705;399;1;400;2;4;0;3;2;81;12;225;0;54;0;13;2;0;2;0
15;12;Boqueix¢n;1-001 -A;235;0;0;235;173;0;173;4;5;0;1;0;24;2;120;0;14;0;2;0;0;1;0
15;12;Boqueix¢n;1-001 -B;387;0;0;387;240;0;240;6;1;0;0;0;45;9;150;0;24;0;0;1;0;4;0
15;12;Boqueix¢n;1-002 -A;379;0;0;379;263;0;263;3;1;0;0;0;29;3;168;0;49;0;7;3;0;0;0
15;12;Boqueix¢n;1-002 -B;662;0;0;662;467;0;467;12;3;0;0;3;90;17;285;0;47;0;8;1;0;1;0
15;12;Boqueix¢n;1-002 -C;254;0;0;254;188;0;188;2;5;0;0;1;21;4;137;0;15;0;1;0;1;1;0
15;12;Boqueix¢n;1-004 -U;851;0;0;851;606;0;606;9;5;1;0;4;94;10;399;0;61;0;15;1;1;5;1
15;12;Boqueix¢n;1-005 -A;598;0;0;598;397;0;397;15;5;1;0;3;78;5;218;1;56;1;6;1;0;7;0
15;12;Boqueix¢n;1-005 -B;218;0;0;218;161;0;161;1;0;0;0;2;32;2;98;0;25;1;0;0;0;0;0
15;13;Bri¢n;1-001 -A;655;0;0;655;367;0;367;3;3;0;0;2;89;20;186;0;48;2;13;1;0;0;0
15;13;Bri¢n;1-001 -B;790;0;0;790;444;0;444;1;4;0;1;4;112;21;218;0;66;1;9;1;0;4;2
15;13;Bri¢n;2-001 -A;560;0;0;560;308;0;308;3;3;0;0;1;62;14;171;0;39;1;13;1;0;0;0
15;13;Bri¢n;2-001 -B;512;0;0;512;294;0;294;2;8;0;0;1;98;15;108;0;54;0;7;1;0;0;0
15;13;Bri¢n;2-002 -A;681;0;0;681;364;0;364;7;4;1;0;3;104;13;169;0;48;0;8;2;2;3;0
15;13;Bri¢n;2-002 -B;833;0;0;833;541;0;541;3;4;2;0;2;196;28;198;0;77;1;19;3;1;7;0
15;13;Bri¢n;3-001 -A;941;0;0;941;542;0;542;5;5;0;0;1;114;17;306;1;73;1;13;1;1;3;1
15;13;Bri¢n;3-001 -B;411;0;0;411;244;0;244;7;4;1;0;2;38;3;146;0;36;0;5;0;0;2;0
15;13;Bri¢n;4-001 -A;320;0;0;320;197;0;197;0;4;0;0;0;32;1;119;0;37;0;3;0;0;1;0
15;13;Bri¢n;4-001 -B;203;0;0;203;116;0;116;1;1;0;0;0;24;0;73;0;17;0;0;0;0;0;0
15;13;Bri¢n;4-001 -C;438;0;0;438;271;0;271;5;2;0;1;0;62;6;138;0;54;0;3;0;0;0;0
15;14;Cabana de Berganti¤os;1-001 -A;804;0;0;804;449;0;449;1;1;0;1;1;97;10;273;0;47;0;12;3;0;3;0
15;14;Cabana de Berganti¤os;1-001 -B;332;0;0;332;189;0;189;2;3;0;0;0;33;1;131;0;14;1;2;0;0;2;0
15;14;Cabana de Berganti¤os;1-002 -A;822;0;0;822;490;0;490;3;5;1;0;3;147;4;265;0;48;0;12;1;1;0;0
15;14;Cabana de Berganti¤os;1-002 -B;298;0;0;298;194;0;194;2;2;0;0;0;28;3;130;0;25;0;4;0;0;0;0
15;14;Cabana de Berganti¤os;2-001 -A;271;0;0;271;178;0;178;0;0;0;0;0;29;4;114;0;25;0;2;1;0;3;0
15;14;Cabana de Berganti¤os;2-001 -B;276;0;0;276;140;0;140;1;1;0;0;2;12;2;98;0;19;0;3;0;1;1;0
15;14;Cabana de Berganti¤os;2-002 -A;258;0;0;258;140;0;140;0;2;0;0;1;24;2;86;0;22;0;3;0;0;0;0
15;14;Cabana de Berganti¤os;2-002 -B;258;0;0;258;146;0;146;1;0;0;0;0;19;4;99;0;19;0;4;0;0;0;0
15;14;Cabana de Berganti¤os;2-002 -C;259;0;0;259;141;0;141;0;1;0;0;1;12;5;93;0;26;0;2;1;0;0;0
15;14;Cabana de Berganti¤os;2-002 -D;220;0;0;220;123;0;123;0;3;0;0;0;21;2;84;0;13;0;0;0;0;0;0
15;15;Cabanas;1-001 -U;970;0;0;970;566;0;566;5;7;0;0;2;148;23;256;0;110;2;10;1;0;2;0
15;15;Cabanas;1-002 -U;850;0;0;850;503;1;504;2;3;1;0;0;131;25;241;0;91;0;7;2;0;1;0
15;15;Cabanas;1-003 -A;702;0;0;702;378;1;379;2;2;0;0;2;95;10;158;0;99;0;9;1;0;1;0
15;15;Cabanas;1-003 -B;342;0;0;342;209;0;209;2;0;0;0;0;58;5;101;0;36;0;6;1;0;0;0
15;16;Camari¤as;1-001 -U;864;0;0;864;523;1;524;8;6;0;1;0;83;2;200;0;209;0;12;1;0;2;0
15;16;Camari¤as;1-002 -A;554;0;0;554;303;1;304;4;2;0;0;1;46;2;141;0;101;0;7;0;0;0;0
15;16;Camari¤as;1-002 -B;714;0;0;714;383;2;385;2;0;0;0;3;61;5;180;0;121;0;13;0;0;0;0
15;16;Camari¤as;1-003 -U;577;0;0;577;334;0;334;5;0;0;1;0;33;1;138;0;144;0;11;0;0;1;0
15;16;Camari¤as;1-004 -U;839;0;0;839;464;1;465;4;2;0;0;1;43;6;220;0;178;0;10;0;0;0;1
15;16;Camari¤as;1-005 -A;660;0;0;660;450;1;451;0;4;0;0;3;72;5;204;0;155;0;5;1;2;0;0
15;16;Camari¤as;1-005 -B;305;0;0;305;184;0;184;2;2;0;0;0;18;0;92;0;69;0;1;0;0;0;0
15;17;Cambre;1-001 -A;624;0;0;624;349;0;349;7;10;0;1;4;104;15;128;0;53;4;17;2;0;4;0
15;17;Cambre;1-001 -B;518;0;0;518;290;0;290;6;4;0;1;2;88;16;105;0;57;2;8;0;0;1;0
15;17;Cambre;1-002 -A;626;0;0;626;339;0;339;7;4;0;0;0;80;7;174;0;58;0;5;1;0;3;0
