cod_muni;municipio;distrito;seccion;mesa;censo_inicial;certif_alta;certif_correc;electores;votos_electores;votos_interv;votos_blanco;votos_nulos;votos_total;PACMA;MÁS MADRID;PSOE;PH;ULEG;Cs;FE de las JONS;PCAS-TC;PUM+J;P-LIB;PP;PCTE;VOX;UPYD;PODEMOS-IU
005;Alcalá de Henares;5;016;U;815;0;0;815;613;0;1;3;613;4;52;136;0;0;138;0;0;1;0;174;0;74;0;30
005;Alcalá de Henares;5;017;A;588;0;0;588;373;0;0;2;373;3;52;131;0;0;57;2;0;1;0;65;0;24;0;36
005;Alcalá de Henares;5;017;B;506;0;0;506;311;0;1;1;311;4;39;122;0;0;47;0;0;1;0;50;0;22;0;24
005;Alcalá de Henares;5;018;U;754;0;0;754;537;0;4;0;537;2;69;195;0;0;103;0;0;0;0;85;0;44;0;35
005;Alcalá de Henares;5;019;U;507;0;0;507;336;1;2;1;337;1;32;137;0;0;57;0;0;0;0;65;0;16;0;26
005;Alcalá de Henares;5;020;A;604;0;0;604;377;1;0;1;378;7;42;145;0;0;82;1;1;0;0;61;0;9;0;29
005;Alcalá de Henares;5;020;B;607;0;0;607;398;0;2;1;398;4;36;147;0;0;52;0;0;0;0;101;0;32;1;22
005;Alcalá de Henares;5;021;A;629;0;0;629;411;0;4;0;411;5;55;178;0;0;66;0;0;0;0;52;0;24;1;26
005;Alcalá de Henares;5;021;B;699;0;0;699;445;0;1;2;445;7;71;179;0;0;75;0;1;1;1;43;0;35;0;29
005;Alcalá de Henares;5;022;A;780;0;0;780;567;0;5;2;567;4;89;137;0;0;130;0;0;0;0;119;1;51;0;29
005;Alcalá de Henares;5;022;B;791;0;0;791;595;0;1;2;595;5;56;169;0;0;179;0;0;0;0;122;3;34;1;23
005;Alcalá de Henares;5;023;A;654;0;0;654;424;1;0;1;425;1;60;170;1;0;68;2;0;0;0;60;0;29;1;32
005;Alcalá de Henares;5;023;B;623;0;0;623;413;0;1;6;413;6;43;158;0;0;69;0;1;0;0;71;0;34;1;23
005;Alcalá de Henares;5;024;A;510;0;0;510;315;1;1;0;316;1;27;126;0;0;53;0;1;0;0;63;1;24;1;18
005;Alcalá de Henares;5;024;B;516;0;0;516;310;1;2;2;311;2;40;115;0;0;52;1;0;1;0;59;0;18;0;19
005;Alcalá de Henares;5;025;A;445;0;0;445;277;0;0;0;277;1;30;76;0;0;52;0;0;2;0;72;0;27;0;17
005;Alcalá de Henares;5;025;B;458;0;0;458;265;0;2;1;265;3;22;78;0;0;38;0;0;0;0;78;0;31;0;12
005;Alcalá de Henares;5;026;A;471;0;0;471;288;0;1;1;288;1;40;91;1;0;58;0;0;1;0;54;0;16;0;24
005;Alcalá de Henares;5;026;B;508;0;0;508;304;0;2;1;304;7;23;88;1;0;55;1;0;1;0;55;0;37;1;32
005;Alcalá de Henares;5;027;U;515;0;0;515;287;0;1;2;287;3;30;135;0;0;31;2;1;0;0;46;0;16;0;20
005;Alcalá de Henares;5;028;A;445;0;0;445;307;0;0;0;307;2;35;51;0;0;72;1;0;0;0;84;0;50;0;12
005;Alcalá de Henares;5;028;B;471;0;0;471;341;0;0;1;341;3;34;59;0;0;85;0;0;0;0;98;1;51;1;8
005;Alcalá de Henares;5;029;A;672;0;0;672;496;1;2;0;497;3;72;179;0;0;94;0;0;0;0;87;1;39;1;19
005;Alcalá de Henares;5;029;B;741;0;0;741;569;1;1;0;570;4;79;186;0;0;121;0;0;0;0;122;0;30;1;26
005;Alcalá de Henares;5;030;U;600;0;0;600;453;0;1;3;453;2;36;47;0;0;109;2;0;0;0;142;1;98;7;5
005;Alcalá de Henares;5;031;U;628;0;0;628;483;0;1;1;483;3;53;99;0;0;126;2;0;1;1;125;1;46;0;24
005;Alcalá de Henares;5;032;A;691;0;0;691;476;0;3;3;476;1;62;110;0;0;111;0;0;0;0;113;1;53;0;19
005;Alcalá de Henares;5;032;B;799;0;0;799;561;0;0;0;561;2;75;145;0;0;142;0;0;0;0;116;0;56;1;24
006;Alcobendas;1;001;A;593;0;0;593;321;0;0;2;321;2;39;91;0;0;52;0;0;1;0;75;0;25;0;34
006;Alcobendas;1;001;B;611;0;0;611;287;0;1;1;287;2;36;101;0;0;38;0;0;0;0;65;3;22;1;17
006;Alcobendas;1;002;A;842;0;0;842;438;0;1;0;438;3;61;172;1;0;76;0;0;0;0;66;0;30;0;28
006;Alcobendas;1;002;B;742;0;0;742;368;0;0;2;368;0;40;139;0;0;58;2;1;2;0;72;0;29;0;23
006;Alcobendas;1;003;A;579;0;0;579;311;0;1;2;311;3;36;112;4;0;35;0;0;1;0;63;0;32;1;21
006;Alcobendas;1;003;B;539;0;0;539;298;0;0;0;298;3;36;103;0;0;52;0;0;0;0;68;0;19;1;16
006;Alcobendas;1;004;A;883;0;0;883;497;1;1;1;498;3;64;150;1;0;69;1;0;0;0;113;0;63;1;31
006;Alcobendas;1;004;B;820;0;0;820;460;0;6;1;460;5;52;154;1;0;71;0;0;1;0;96;1;41;2;29
006;Alcobendas;1;005;U;584;0;0;584;355;1;2;1;356;4;48;125;0;0;47;0;0;0;1;77;0;24;0;27
006;Alcobendas;1;006;A;513;0;0;513;277;0;1;0;277;4;29;101;1;0;41;0;0;0;0;56;0;16;0;28
006;Alcobendas;1;006;B;470;0;0;470;280;0;1;2;280;3;39;91;1;0;45;0;1;0;0;54;2;22;0;19
006;Alcobendas;1;007;A;619;0;0;619;396;1;1;1;397;2;52;167;2;1;52;0;0;0;0;66;0;33;1;19
006;Alcobendas;1;007;B;563;0;0;563;312;1;0;0;313;1;32;123;0;0;49;0;1;0;0;64;0;25;0;18
006;Alcobendas;1;008;A;572;0;0;572;335;1;2;0;336;2;44;115;0;0;61;0;0;0;0;76;1;25;0;10
006;Alcobendas;1;008;B;582;0;0;582;334;0;4;1;334;3;39;111;0;0;56;1;0;0;0;86;0;18;1;14
006;Alcobendas;1;009;A;780;0;0;780;442;1;1;1;443;5;61;163;0;1;66;0;0;0;0;92;0;36;0;17
006;Alcobendas;1;009;B;870;0;0;870;452;1;1;0;453;9;38;176;0;0;62;0;0;1;0;89;0;51;0;26
006;Alcobendas;1;011;U;539;0;0;539;294;1;2;1;295;3;30;133;0;0;42;1;0;1;0;50;0;13;0;19
006;Alcobendas;1;012;U;745;0;0;745;423;0;2;1;423;8;28;171;0;0;53;0;2;1;0;98;2;31;0;26
006;Alcobendas;1;013;A;606;0;0;606;353;1;0;5;354;4;37;143;0;0;52;0;1;1;0;72;0;26;0;13
006;Alcobendas;1;013;B;624;0;0;624;390;0;3;4;390;1;37;167;1;0;54;0;0;0;0;72;0;27;2;22
006;Alcobendas;1;014;A;593;0;0;593;336;1;1;2;337;2;40;121;0;0;54;0;0;3;0;55;0;31;0;28
006;Alcobendas;1;014;B;599;0;0;599;343;0;2;4;343;2;41;123;0;0;56;1;0;0;0;64;0;26;0;24
006;Alcobendas;1;015;A;645;0;0;645;386;0;2;2;386;3;36;137;1;2;74;1;0;2;0;66;2;38;0;20
006;Alcobendas;1;015;B;681;0;0;681;406;0;2;2;406;4;43;176;0;0;56;1;0;1;0;61;1;36;1;22
006;Alcobendas;1;016;A;538;0;0;538;297;1;1;0;298;0;27;105;0;1;46;0;0;0;0;78;0;23;0;17
006;Alcobendas;1;016;B;530;0;0;530;279;0;0;1;279;1;38;92;0;0;44;0;0;0;0;64;1;31;0;7
006;Alcobendas;1;017;U;738;0;0;738;423;1;2;1;424;2;48;181;0;0;51;0;0;2;0;88;0;26;1;22
006;Alcobendas;1;018;A;604;0;0;604;347;0;1;2;347;0;47;134;0;0;45;1;0;1;0;58;1;30;0;27
006;Alcobendas;1;018;B;625;0;0;625;357;1;0;5;358;4;54;127;0;0;41;1;0;0;1;78;0;29;0;18
006;Alcobendas;1;019;U;520;0;0;520;274;1;1;1;275;2;33;98;2;1;42;2;0;0;0;55;0;13;0;25
006;Alcobendas;1;020;U;657;0;0;657;371;2;5;0;373;3;55;162;0;0;45;0;0;1;0;66;0;13;1;22
006;Alcobendas;1;021;A;551;0;0;551;355;1;1;2;356;1;47;157;0;0;50;1;0;1;0;67;0;17;0;12
006;Alcobendas;1;021;B;615;0;0;615;388;1;1;2;389;5;47;154;0;0;67;0;0;0;0;65;0;24;1;23
006;Alcobendas;1;022;A;595;0;0;595;348;1;0;2;349;3;30;162;0;0;45;0;0;1;0;64;0;24;0;18
006;Alcobendas;1;022;B;574;0;0;574;344;1;7;2;345;1;35;127;0;0;69;0;0;0;1;74;0;17;1;11
006;Alcobendas;1;023;A;739;0;0;739;502;0;1;3;502;3;72;161;0;0;71;1;0;0;0;120;0;46;0;24
006;Alcobendas;1;023;B;798;0;0;798;536;1;2;2;537;4;66;193;0;0;85;0;0;0;0;120;0;42;1;22
006;Alcobendas;1;024;A;444;0;0;444;313;1;1;2;314;1;34;92;1;0;53;2;0;1;0;82;2;27;0;16
006;Alcobendas;1;024;B;426;0;0;426;340;1;0;1;341;2;26;88;0;0;44;0;0;0;0;82;0;80;0;18
006;Alcobendas;1;025;A;673;0;0;673;452;1;2;1;453;4;51;156;3;1;71;1;0;1;1;93;0;32;0;36
006;Alcobendas;1;025;B;631;0;0;631;416;0;0;1;416;6;49;155;1;1;70;0;0;0;0;86;1;22;0;24
006;Alcobendas;1;026;U;858;0;0;858;600;0;2;2;600;6;68;174;0;2;111;0;0;2;0;145;1;42;2;43
006;Alcobendas;1;027;A;548;0;0;548;373;0;2;2;373;1;48;149;0;0;41;0;0;0;0;83;0;23;0;24
006;Alcobendas;1;027;B;633;0;0;633;434;1;2;0;435;2;52;171;0;0;65;0;0;0;0;94;2;22;0;25
006;Alcobendas;1;027;C;561;0;0;561;375;1;0;0;376;6;41;135;0;1;65;1;0;1;0;73;0;24;0;29
006;Alcobendas;1;028;A;644;0;0;644;415;0;0;1;415;4;58;152;0;0;59;0;0;3;0;88;0;30;0;20
006;Alcobendas;1;028;B;713;0;0;713;477;0;0;0;477;4;73;168;0;0;69;0;0;1;0;102;1;25;1;33
006;Alcobendas;1;029;A;494;0;0;494;353;2;2;1;355;1;68;148;0;0;64;0;0;1;1;37;0;13;0;19
006;Alcobendas;1;029;B;535;2;0;537;386;2;1;0;388;3;64;180;0;0;55;1;0;0;0;45;0;19;1;19
006;Alcobendas;1;030;A;563;0;0;563;429;2;2;1;431;0;50;141;0;0;68;0;0;0;0;110;1;40;0;18
006;Alcobendas;1;030;B;627;0;0;627;483;1;1;0;484;6;54;153;0;0;97;0;0;0;0;120;2;40;0;11
006;Alcobendas;1;030;C;538;1;0;539;409;2;0;1;411;1;59;130;0;0;69;0;1;0;0;101;0;29;0;20
006;Alcobendas;1;031;A;643;1;0;644;446;1;0;0;447;0;66;141;0;0;83;0;0;0;0;98;1;30;2;26
006;Alcobendas;1;031;B;670;0;0;670;481;2;3;0;483;3;44;166;0;0;90;1;0;0;0;120;0;34;0;22
006;Alcobendas;1;032;A;862;0;0;862;547;2;2;1;549;5;79;208;0;0;84;2;0;1;0;90;0;43;0;34
006;Alcobendas;1;032;B;811;0;0;811;480;1;1;1;481;5;55;175;0;0;77;0;0;0;0;104;0;40;1;22
006;Alcobendas;1;033;A;675;0;0;675;551;1;0;1;552;0;10;40;0;1;112;0;0;0;0;301;0;87;0;0
006;Alcobendas;1;033;B;735;0;0;735;597;1;0;1;598;0;9;45;0;0;137;0;0;0;0;311;1;92;0;2
006;Alcobendas;1;034;A;444;0;0;444;339;1;1;0;340;0;5;22;0;0;83;0;0;0;0;176;0;53;0;0
006;Alcobendas;1;034;B;488;0;0;488;380;1;0;0;381;0;3;25;0;0;88;0;0;0;0;217;0;47;0;1
006;Alcobendas;1;035;U;561;0;0;561;407;0;1;2;407;0;5;9;0;0;93;0;0;0;1;254;0;42;0;0
006;Alcobendas;1;036;A;611;0;0;611;458;0;0;0;458;0;6;16;0;0;70;0;0;0;0;301;0;65;0;0
006;Alcobendas;1;036;B;680;0;0;680;490;1;1;0;491;0;4;15;0;0;74;0;0;0;0;313;0;82;1;1
006;Alcobendas;1;037;A;439;0;0;439;318;0;2;0;318;1;20;43;0;0;86;0;0;0;0;101;1;56;0;8
006;Alcobendas;1;037;B;433;0;0;433;301;0;0;2;301;3;9;27;0;0;118;0;0;0;0;103;1;32;0;6
006;Alcobendas;1;038;A;638;0;0;638;444;0;1;2;444;8;68;151;0;0;100;0;0;0;0;71;0;20;1;22
006;Alcobendas;1;038;B;609;0;0;609;435;1;2;4;436;4;73;134;0;1;104;0;0;0;0;59;1;33;1;20
006;Alcobendas;1;039;A;555;0;0;555;415;0;0;0;415;3;14;50;0;0;100;0;0;0;0;197;0;46;0;5
006;Alcobendas;1;039;B;698;0;0;698;518;0;0;0;518;4;15;52;0;0;153;0;0;0;0;232;0;57;1;4
006;Alcobendas;1;039;C;629;0;0;629;476;0;2;0;476;1;15;48;0;0;121;0;0;0;0;218;0;65;1;5
006;Alcobendas;1;040;A;641;0;0;641;456;1;1;2;457;0;10;18;0;0;93;1;0;0;0;281;0;50;0;1
006;Alcobendas;1;040;B;631;0;0;631;463;1;2;0;464;0;7;25;0;0;82;0;0;0;0;283;0;64;0;1
006;Alcobendas;1;041;A;677;0;0;677;520;0;0;0;520;1;7;21;0;0;118;0;1;3;0;287;0;81;1;0
006;Alcobendas;1;041;B;700;0;0;700;523;1;1;2;524;1;10;29;0;0;131;0;0;1;0;264;0;83;0;2
006;Alcobendas;1;042;A;497;0;0;497;282;1;2;1;283;2;35;94;0;0;46;0;0;1;0;57;1;26;1;17
006;Alcobendas;1;042;B;476;0;0;476;277;0;0;1;277;4;24;105;0;0;39;0;0;2;0;62;1;18;0;21
006;Alcobendas;1;043;U;726;0;0;726;408;1;2;4;409;4;59;145;0;0;48;2;1;0;1;86;0;40;1;16
006;Alcobendas;1;044;A;729;0;0;729;512;1;3;2;513;4;55;164;0;0;105;0;0;0;0;116;1;42;3;18
006;Alcobendas;1;044;B;707;0;0;707;477;1;1;1;478;3;55;158;0;0;103;0;1;1;0;98;0;36;1;20
006;Alcobendas;1;045;A;648;0;0;648;432;0;5;3;432;1;55;123;1;0;91;0;0;0;0;85;1;35;0;32
006;Alcobendas;1;045;B;654;0;0;654;431;1;5;2;432;2;52;130;1;0;89;0;0;1;1;90;1;28;0;30
006;Alcobendas;1;046;U;661;0;0;661;438;1;2;0;439;8;36;164;0;0;69;1;0;0;0;91;0;41;0;27
006;Alcobendas;1;047;U;791;0;0;791;631;0;4;3;631;4;98;174;2;0;134;0;0;1;0;134;0;46;0;31
006;Alcobendas;1;048;A;718;0;0;718;568;1;0;0;569;3;6;49;0;0;129;0;0;1;0;296;0;80;0;5
006;Alcobendas;1;048;B;746;0;0;746;578;0;1;0;578;2;12;34;0;0;119;0;1;0;0;309;0;95;0;5
006;Alcobendas;1;049;A;710;0;0;710;544;1;5;6;545;3;91;158;0;0;129;0;0;0;0;80;4;34;2;33
006;Alcobendas;1;049;B;750;0;0;750;627;0;5;3;627;5;97;194;1;0;121;0;0;0;0;74;1;28;1;97
006;Alcobendas;1;050;A;673;0;0;673;538;1;2;0;539;4;79;121;0;0;149;0;0;0;0;114;0;41;3;26
006;Alcobendas;1;050;B;722;0;0;722;606;0;2;1;606;5;91;142;0;0;188;0;0;1;0;113;0;44;0;19
006;Alcobendas;1;051;A;850;0;0;850;629;1;3;1;630;9;110;186;1;0;155;0;0;0;0;93;2;41;0;29
006;Alcobendas;1;051;B;886;0;0;886;670;0;4;1;670;4;122;189;0;0;150;0;0;1;1;115;0;50;1;32
006;Alcobendas;1;052;A;538;0;0;538;419;1;0;0;420;3;54;125;0;0;121;0;0;0;0;66;0;30;0;21
006;Alcobendas;1;052;B;579;0;0;579;465;1;0;1;466;0;50;132;0;0;126;0;0;0;0;98;0;50;0;9
006;Alcobendas;1;053;A;848;0;0;848;685;1;4;1;686;5;82;158;0;0;172;1;0;1;0;179;1;55;1;26
006;Alcobendas;1;053;B;882;0;0;882;693;1;2;1;694;6;60;181;0;0;174;1;1;1;0;183;0;58;1;25
006;Alcobendas;1;054;A;741;0;0;741;492;2;2;1;494;5;91;151;0;0;101;0;0;0;0;61;0;50;1;31
006;Alcobendas;1;054;B;650;0;0;650;439;0;1;1;439;6;77;137;1;0;85;0;0;0;0;66;1;32;1;31
006;Alcobendas;1;055;A;706;0;0;706;526;1;0;1;527;4;91;149;1;0;115;0;2;2;0;94;1;43;1;23
006;Alcobendas;1;055;B;763;0;0;763;563;0;1;0;563;3;71;167;0;0;140;0;1;1;0;95;2;44;2;36
006;Alcobendas;1;056;A;639;0;0;639;424;1;2;2;425;6;75;139;0;0;71;1;1;1;0;66;0;23;2;36
006;Alcobendas;1;056;B;626;0;0;626;416;0;5;5;416;3;75;146;1;0;76;0;0;1;0;56;0;20;1;27
006;Alcobendas;1;057;A;656;0;0;656;476;0;1;0;476;1;61;123;1;0;147;0;0;0;1;91;0;33;2;15
006;Alcobendas;1;057;B;723;0;0;723;550;0;5;2;550;3;77;153;0;0;153;0;0;0;2;95;0;37;4;19
006;Alcobendas;1;058;A;560;0;0;560;362;0;1;2;362;4;65;146;1;0;53;0;0;0;0;38;1;27;1;23
006;Alcobendas;1;058;B;618;0;0;618;361;0;0;0;361;5;49;149;0;0;59;0;0;1;0;42;1;30;1;24
006;Alcobendas;1;059;A;847;0;0;847;647;2;1;1;649;4;16;34;0;0;194;0;2;0;0;283;0;112;0;2
006;Alcobendas;1;059;B;890;0;0;890;664;0;1;1;664;1;16;32;0;0;204;0;0;0;0;304;0;103;0;2
006;Alcobendas;1;060;U;845;0;0;845;557;0;2;0;557;6;71;93;0;0;135;0;1;0;1;163;0;71;1;13
006;Alcobendas;1;061;U;733;0;0;733;456;0;2;2;456;7;62;162;0;0;96;0;0;0;0;48;0;38;1;38
006;Alcobendas;1;062;A;595;0;0;595;420;1;0;0;421;4;78;124;0;0;95;0;0;0;0;52;0;40;2;26
006;Alcobendas;1;062;B;646;0;0;646;472;0;3;1;472;7;85;146;0;0;106;2;1;0;0;61;0;35;0;25
006;Alcobendas;1;063;A;670;0;0;670;503;0;2;2;503;3;54;123;0;0;158;0;1;0;0;83;0;44;2;31
006;Alcobendas;1;063;B;718;0;0;718;541;0;2;0;541;4;71;153;0;0;160;0;0;0;1;90;0;42;1;17
006;Alcobendas;1;064;A;713;0;0;713;513;0;3;2;513;5;92;161;0;1;116;0;1;1;1;61;0;33;1;35
006;Alcobendas;1;064;B;733;0;0;733;529;0;0;5;529;3;88;150;0;0;132;1;0;0;1;68;0;48;0;33
006;Alcobendas;1;065;A;597;0;0;597;428;1;2;2;429;0;55;160;2;0;93;0;0;0;0;60;0;30;0;25
006;Alcobendas;1;065;B;651;0;0;651;455;1;0;0;456;4;79;146;0;0;105;0;0;0;0;66;0;28;1;27
006;Alcobendas;1;066;A;564;0;0;564;434;0;1;2;434;3;62;141;0;1;107;1;0;0;0;61;0;31;0;24
006;Alcobendas;1;066;B;617;0;0;617;492;0;2;1;492;3;67;162;0;0;101;0;0;0;0;73;0;39;2;42
006;Alcobendas;1;066;C;609;0;0;609;444;0;1;1;444;2;61;159;0;0;104;0;0;0;0;57;0;27;2;30
006;Alcobendas;1;067;U;831;0;0;831;594;1;2;1;595;5;35;53;0;0;164;0;0;0;0;251;0;77;0;7
006;Alcobendas;1;068;A;498;0;0;498;391;1;1;0;392;0;16;43;0;0;127;0;0;0;0;145;0;54;1;5
006;Alcobendas;1;068;B;473;0;0;473;361;1;0;0;362;2;18;40;0;0;108;0;1;0;0;140;0;48;0;5
007;Alcorcón;1;001;A;492;0;0;492;334;0;1;0;334;1;42;103;0;0;65;0;0;0;0;69;1;26;0;26
007;Alcorcón;1;001;B;517;0;0;517;376;0;0;3;376;6;31;112;0;0;78;0;0;0;0;85;0;31;0;30
007;Alcorcón;1;002;A;658;0;0;658;339;0;1;3;339;1;36;119;0;0;46;0;0;0;0;76;0;23;1;33
007;Alcorcón;1;002;B;670;0;0;670;343;0;0;0;343;1;47;133;0;0;40;0;0;2;0;64;1;23;1;31
007;Alcorcón;1;003;A;523;0;0;523;331;0;1;0;331;2;37;108;0;0;61;0;0;0;0;80;0;20;0;22
007;Alcorcón;1;003;B;531;0;0;531;330;0;1;0;330;1;41;114;0;0;51;0;0;2;0;70;1;27;0;22
007;Alcorcón;1;004;A;494;0;0;494;291;0;0;3;291;3;45;107;0;0;43;0;0;1;0;48;0;21;1;19
007;Alcorcón;1;004;B;442;0;0;442;245;0;0;1;245;2;41;87;0;1;31;0;0;0;0;45;0;18;1;18
007;Alcorcón;1;005;A;597;0;0;597;374;0;3;1;374;4;40;134;0;0;67;0;0;1;0;83;0;16;0;25
007;Alcorcón;1;005;B;605;0;0;605;374;0;4;2;374;1;41;128;0;0;46;0;0;0;0;98;0;27;0;27
007;Alcorcón;1;006;U;636;0;0;636;373;0;3;2;373;3;40;137;0;0;59;0;1;0;0;66;0;25;0;37
007;Alcorcón;1;007;A;472;0;0;472;288;0;1;0;288;2;34;97;0;0;34;0;0;0;0;80;0;19;0;21
007;Alcorcón;1;007;B;488;0;0;488;286;0;0;2;286;2;28;86;0;1;47;0;0;0;1;69;0;26;1;23
007;Alcorcón;1;008;A;717;0;0;717;450;0;0;3;450;6;51;164;0;0;64;0;0;0;0;93;0;38;3;28
007;Alcorcón;1;008;B;653;0;0;653;392;0;1;2;392;12;54;143;2;0;54;1;0;0;0;59;0;28;0;36
007;Alcorcón;1;010;A;541;0;0;541;291;0;1;3;291;2;37;108;0;0;35;0;1;0;1;54;1;26;0;22
007;Alcorcón;1;010;B;499;0;0;499;253;0;2;1;253;5;23;94;0;0;45;0;0;0;0;46;0;24;0;13
007;Alcorcón;1;011;A;485;0;0;485;267;0;1;3;267;4;37;97;0;0;37;0;0;0;0;53;0;14;2;19
007;Alcorcón;1;011;B;492;0;0;492;283;0;0;0;283;3;35;108;0;0;43;0;0;0;0;57;1;13;0;23
007;Alcorcón;1;012;A;417;0;0;417;239;0;0;0;239;3;35;92;0;0;32;1;1;1;0;39;1;8;0;26
007;Alcorcón;1;012;B;476;0;0;476;267;0;0;2;267;2;31;108;0;0;36;0;1;1;0;41;2;14;0;29
007;Alcorcón;1;013;U;776;0;0;776;437;0;5;5;437;5;69;157;0;0;52;0;1;1;0;71;0;32;2;37
007;Alcorcón;1;014;U;624;0;0;624;405;0;1;6;405;9;54;118;0;0;69;1;0;0;0;79;0;34;1;33
007;Alcorcón;1;015;U;838;0;0;838;531;0;2;1;531;2;53;115;0;0;121;1;2;0;0;151;0;69;0;14
007;Alcorcón;1;016;A;576;0;0;576;384;0;0;2;384;1;55;94;0;0;93;0;0;0;0;71;0;39;0;29
007;Alcorcón;1;016;B;696;0;0;696;477;0;3;2;477;2;60;138;0;0;129;1;0;0;0;78;1;35;1;27
007;Alcorcón;1;016;C;708;0;0;708;492;0;1;1;492;7;76;116;2;0;126;0;1;2;0;77;0;47;0;36
007;Alcorcón;1;017;A;672;0;0;672;526;0;1;5;526;5;85;147;0;0;134;0;0;1;0;76;1;48;0;23
007;Alcorcón;1;017;B;705;0;0;705;549;0;4;2;549;2;83;174;0;0;131;0;0;1;0;81;1;41;0;29
007;Alcorcón;1;018;A;569;0;0;569;417;0;4;3;417;6;66;100;0;0;120;0;0;0;0;61;0;37;0;20
007;Alcorcón;1;018;B;506;0;0;506;385;0;3;0;385;4;60;78;0;0;127;0;0;0;0;63;0;26;0;24
007;Alcorcón;1;019;A;577;0;0;577;415;0;0;0;415;5;68;118;0;0;93;1;0;0;0;65;0;41;0;24
007;Alcorcón;1;019;B;643;0;0;643;457;0;0;1;457;4;77;119;0;0;122;0;0;0;0;63;0;35;2;34
007;Alcorcón;1;020;A;542;0;0;542;402;0;2;2;402;3;50;87;0;0;114;0;0;1;0;76;0;52;0;15
007;Alcorcón;1;020;B;654;0;0;654;491;0;6;1;491;9;46;86;0;0;139;0;0;1;1;112;1;68;0;21
007;Alcorcón;1;020;C;565;0;0;565;444;0;1;2;444;2;54;76;0;0;126;0;0;0;0;83;1;71;0;28
007;Alcorcón;2;001;U;766;0;0;766;548;0;3;2;548;2;50;142;0;0;88;0;0;1;0;175;0;65;1;19
007;Alcorcón;2;002;U;614;0;0;614;439;0;1;2;439;5;40;110;0;0;80;0;0;0;0;127;0;48;0;26
007;Alcorcón;2;003;A;545;0;0;545;407;0;1;0;407;0;47;81;0;0;77;0;0;1;0;126;0;55;0;19
007;Alcorcón;2;003;B;573;0;0;573;421;0;5;0;421;5;43;110;0;0;68;0;0;1;0;127;0;49;0;13
007;Alcorcón;2;004;A;458;0;0;458;342;0;0;0;342;0;36;100;0;0;45;0;0;0;0;123;0;26;0;12
007;Alcorcón;2;004;B;398;0;0;398;288;0;1;0;288;1;28;64;2;1;44;0;0;0;0;98;0;38;0;11
007;Alcorcón;2;005;A;516;0;0;516;353;0;2;0;353;1;28;93;0;0;41;1;0;0;0;129;0;43;0;15
007;Alcorcón;2;005;B;486;0;0;486;330;0;2;2;330;1;35;81;0;0;48;0;0;0;0;102;2;41;0;16
007;Alcorcón;2;006;A;576;0;0;576;429;0;1;2;429;6;31;92;0;0;93;0;0;0;0;138;0;46;0;20
007;Alcorcón;2;006;B;591;0;0;591;418;0;1;1;418;2;32;97;0;0;73;0;0;0;0;142;0;52;0;18
007;Alcorcón;2;007;U;588;0;0;588;431;0;0;1;431;2;39;102;0;0;89;0;0;0;0;130;1;45;1;21
007;Alcorcón;2;008;U;570;0;0;570;438;0;4;1;438;3;41;95;2;0;79;1;0;0;0;155;0;38;0;19
007;Alcorcón;2;009;A;470;0;0;470;347;0;1;2;347;2;40;104;0;0;62;0;0;1;0;98;0;25;0;12
007;Alcorcón;2;009;B;502;0;0;502;363;0;0;2;363;4;26;89;1;0;60;0;1;0;0;125;0;39;1;15
007;Alcorcón;2;010;U;755;0;0;755;533;0;1;3;533;5;63;124;0;0;99;0;4;0;0;146;1;57;0;30
007;Alcorcón;2;011;A;473;0;0;473;350;0;1;0;350;3;35;102;3;0;59;0;0;0;0;95;0;28;2;22
007;Alcorcón;2;011;B;491;0;0;491;338;0;3;0;338;6;27;135;0;0;43;0;0;0;0;74;0;31;0;19
007;Alcorcón;2;012;U;789;0;0;789;488;0;6;5;488;2;69;170;0;0;72;1;1;0;0;96;1;28;1;36
007;Alcorcón;2;013;A;476;0;0;476;327;0;3;1;327;3;48;102;0;0;51;1;0;0;0;54;1;30;0;33
007;Alcorcón;2;013;B;505;0;0;505;330;0;2;0;330;3;46;108;1;0;65;0;2;1;0;55;0;20;1;26
007;Alcorcón;2;014;A;499;0;0;499;320;0;3;0;320;5;28;86;0;0;56;1;5;1;0;80;0;29;0;26
007;Alcorcón;2;014;B;574;0;0;574;388;0;2;2;388;2;57;114;0;0;57;0;1;1;0;94;0;35;0;23
007;Alcorcón;2;015;A;666;0;0;666;483;0;2;1;483;2;66;154;0;0;96;0;2;0;0;93;0;41;0;26
007;Alcorcón;2;015;B;730;0;0;730;532;0;2;2;532;5;81;176;0;0;99;1;0;0;0;108;0;42;0;16
007;Alcorcón;2;016;A;836;0;0;836;593;0;9;1;593;5;73;178;0;0;116;0;0;0;1;108;0;53;2;47
007;Alcorcón;2;016;B;829;0;0;829;596;1;0;4;597;4;95;185;0;0;122;1;1;1;0;93;0;39;1;51
007;Alcorcón;2;017;A;503;0;0;503;353;0;2;0;353;1;35;103;0;0;58;0;0;1;0;85;1;31;0;36
007;Alcorcón;2;017;B;565;0;0;565;418;0;1;2;418;4;61;142;0;0;56;0;0;1;0;88;0;31;0;32
007;Alcorcón;2;019;A;673;0;0;673;491;0;4;1;491;2;84;131;1;0;130;1;0;1;0;89;0;29;1;17
007;Alcorcón;2;019;B;666;0;0;666;505;0;1;3;505;7;83;133;0;0;131;0;0;1;0;87;1;33;0;25
