cod_muni;municipio;distrito;seccion;mesa;censo_inicial;certif_alta;certif_correc;electores;votos_electores;votos_interv;votos_nulos;votos_blancos;votos_total;P.P.;P.S.O.E.;ESPAÑA 2000;AES;PODEMOS;ULEG;PCAS-TC;C`s;UPyD;P-LIB;LA COALICIÓN NACIONAL;IUCM - LV;SAIn;PH;P.C.P.E.;FE de las JONS;PACMA;RECORTES CERO;VOX
005;Alcalá de Henares;5;025;U;945;0;0;945;583;0;4;9;583;208;134;20;1;100;0;0;56;16;1;0;21;3;0;1;1;2;0;6
005;Alcalá de Henares;5;026;U;991;0;0;991;631;1;1;4;632;179;177;10;0;118;1;0;81;11;0;0;27;0;4;3;1;10;1;4
005;Alcalá de Henares;5;027;U;533;0;0;533;337;1;5;1;338;82;113;7;0;64;0;0;37;8;3;0;14;0;0;0;0;2;0;2
005;Alcalá de Henares;5;028;U;938;0;0;938;684;0;8;9;684;281;93;9;4;96;0;0;127;16;0;0;15;0;0;0;0;10;0;16
005;Alcalá de Henares;5;029;A;647;0;0;647;466;1;2;3;467;119;149;5;0;84;0;1;54;10;1;0;27;1;0;1;1;5;0;4
005;Alcalá de Henares;5;029;B;738;0;0;738;549;0;1;4;549;167;136;11;0;110;0;0;71;12;0;0;25;0;0;0;0;5;0;7
005;Alcalá de Henares;5;030;U;619;0;0;619;442;0;3;4;442;224;47;13;0;42;0;0;75;15;0;0;2;0;3;0;2;5;0;7
005;Alcalá de Henares;5;031;U;641;0;0;641;465;1;1;6;466;190;71;7;0;75;0;1;78;11;0;0;13;1;0;0;0;8;0;4
005;Alcalá de Henares;5;032;A;675;0;0;675;495;1;3;3;496;193;91;0;0;77;0;0;87;15;0;0;16;0;0;0;0;2;0;9
005;Alcalá de Henares;5;032;B;745;0;0;745;533;1;4;3;534;190;105;4;0;103;0;0;80;14;0;0;18;0;1;2;0;4;0;6
006;Alcobendas;1;001;A;587;1;0;588;348;2;6;3;350;116;99;0;0;66;0;0;37;12;0;0;4;0;1;1;0;3;0;2
006;Alcobendas;1;001;B;601;0;0;601;295;2;4;2;297;90;93;0;0;58;0;0;24;6;0;0;7;0;2;2;2;6;0;1
006;Alcobendas;1;002;A;790;0;0;790;430;2;5;5;432;95;151;0;0;92;0;1;43;16;0;0;13;0;0;0;1;5;2;3
006;Alcobendas;1;002;B;701;0;0;701;354;1;4;0;355;109;102;1;2;78;0;3;31;7;0;0;10;0;1;0;0;4;1;2
006;Alcobendas;1;003;A;550;0;0;550;304;2;3;4;306;101;89;0;0;62;0;1;21;8;0;0;9;0;4;0;0;2;0;2
006;Alcobendas;1;003;B;536;0;0;536;292;1;3;3;293;97;71;1;0;71;0;0;27;7;0;0;7;0;1;0;1;1;0;3
006;Alcobendas;1;004;A;776;0;0;776;453;2;6;5;455;156;112;0;2;88;0;0;31;17;0;0;27;0;0;0;1;3;0;7
006;Alcobendas;1;004;B;825;0;0;825;470;1;2;5;471;155;129;1;2;93;1;0;32;14;1;0;26;1;0;1;0;5;0;3
006;Alcobendas;1;005;U;542;0;0;542;328;2;4;2;330;97;102;3;0;62;0;0;27;10;0;0;13;0;0;1;1;4;2;2
006;Alcobendas;1;006;U;984;0;0;984;599;1;7;2;600;164;177;2;0;131;0;0;53;23;0;0;21;1;2;1;0;13;1;2
006;Alcobendas;1;007;A;616;0;0;616;395;2;2;5;397;106;142;1;0;63;0;1;28;12;0;1;24;0;3;0;1;3;0;5
006;Alcobendas;1;007;B;577;0;0;577;356;3;2;3;359;100;114;1;0;64;0;0;44;7;1;0;15;0;2;0;0;4;0;2
006;Alcobendas;1;008;A;579;0;0;579;365;2;1;2;367;123;101;0;1;64;0;0;29;21;0;1;11;0;3;1;0;5;0;4
006;Alcobendas;1;008;B;598;0;0;598;359;2;5;3;361;114;106;0;0;67;0;0;29;15;0;1;16;0;2;0;1;2;0;0
006;Alcobendas;1;009;A;836;0;0;836;520;3;9;1;523;166;150;1;2;101;0;0;50;7;0;0;14;0;2;0;2;11;0;7
006;Alcobendas;1;009;B;783;0;0;783;450;3;8;2;453;132;140;2;0;87;1;0;39;8;0;1;13;0;1;1;1;7;1;9
006;Alcobendas;1;011;U;537;0;0;537;313;2;5;8;315;77;115;0;0;65;0;0;23;7;0;0;5;0;0;2;1;5;2;0
006;Alcobendas;1;012;U;787;0;0;787;486;2;6;6;488;127;168;0;0;79;0;0;37;20;1;2;21;0;3;1;1;9;0;7
006;Alcobendas;1;013;A;614;0;0;614;389;1;5;6;390;106;135;1;0;59;0;1;33;18;0;1;11;0;2;1;4;4;0;3
006;Alcobendas;1;013;B;663;0;0;663;420;2;2;5;422;114;152;0;1;75;0;0;40;9;0;2;9;0;1;0;3;4;1;4
006;Alcobendas;1;014;A;611;0;1;611;375;2;5;4;377;109;116;0;1;72;1;0;36;17;1;1;9;0;0;0;0;3;2;0
006;Alcobendas;1;014;B;604;0;0;604;366;2;0;4;368;129;95;0;0;62;0;0;43;16;1;0;14;0;0;0;2;1;1;0
006;Alcobendas;1;015;A;661;0;0;661;398;2;3;3;400;117;126;2;0;86;0;0;35;8;0;1;11;0;0;1;0;3;1;3
006;Alcobendas;1;015;B;689;0;0;689;433;2;6;4;435;103;153;1;1;95;0;1;30;15;1;1;17;0;0;2;1;0;0;4
006;Alcobendas;1;016;U;1005;0;0;1005;605;3;2;5;608;208;177;2;1;121;0;1;51;10;0;0;15;0;2;0;3;4;1;5
006;Alcobendas;1;017;U;721;0;0;721;427;2;7;4;429;132;157;0;0;67;0;0;26;10;0;1;11;0;0;0;0;6;1;7
006;Alcobendas;1;018;A;536;0;0;536;332;2;3;3;334;77;116;1;0;74;0;0;22;7;0;0;19;0;2;0;3;2;0;5
006;Alcobendas;1;018;B;603;0;0;603;360;2;0;3;362;98;132;0;0;71;0;0;26;10;0;0;10;0;0;0;2;5;0;5
006;Alcobendas;1;019;U;513;0;0;513;294;3;7;1;297;74;114;0;0;56;0;0;18;5;0;0;14;0;0;0;3;3;0;2
006;Alcobendas;1;020;U;683;0;0;683;401;3;0;6;404;91;129;0;1;108;0;1;40;7;0;0;15;0;0;0;0;3;0;3
006;Alcobendas;1;021;A;599;0;0;599;398;2;7;0;400;110;133;1;0;81;0;0;27;12;0;0;15;0;0;0;1;6;2;5
006;Alcobendas;1;021;B;642;0;0;642;383;4;5;4;387;88;139;0;0;79;0;0;35;13;0;2;15;0;1;0;2;2;1;1
006;Alcobendas;1;022;A;585;0;0;585;364;3;5;3;367;97;144;0;0;65;0;1;24;13;1;0;8;0;0;0;0;1;0;5
006;Alcobendas;1;022;B;568;0;0;568;337;3;5;4;340;98;112;0;0;62;0;0;25;9;0;0;15;1;0;0;1;5;0;3
006;Alcobendas;1;023;A;752;0;0;752;514;2;7;5;516;170;163;0;2;91;0;0;38;14;0;0;15;0;1;1;1;2;1;5
006;Alcobendas;1;023;B;822;0;0;822;579;3;3;6;582;185;175;1;1;118;0;0;36;22;0;0;20;0;0;2;2;5;0;6
006;Alcobendas;1;024;U;885;0;0;885;596;2;0;10;598;207;168;0;0;101;0;0;61;19;0;0;19;0;0;0;2;4;0;7
006;Alcobendas;1;025;A;676;0;0;676;463;2;6;4;465;119;141;0;1;104;1;0;47;13;0;0;14;0;3;1;2;1;0;8
006;Alcobendas;1;025;B;648;0;0;648;461;2;6;2;463;139;136;0;0;96;0;0;35;13;0;0;16;0;1;2;1;8;1;7
006;Alcobendas;1;026;U;821;0;0;821;572;2;11;0;574;182;152;0;1;111;0;0;61;22;0;2;23;0;0;0;1;2;0;6
006;Alcobendas;1;027;A;876;0;0;876;588;2;5;6;590;172;203;0;1;99;0;0;54;18;1;0;19;0;1;1;0;3;0;7
006;Alcobendas;1;027;B;921;0;0;921;647;1;4;1;648;179;184;1;0;140;0;1;59;32;2;0;27;1;0;1;2;7;0;7
006;Alcobendas;1;028;A;678;0;0;678;466;1;5;3;467;123;137;2;1;106;0;0;38;14;0;2;18;0;0;1;2;7;0;8
006;Alcobendas;1;028;B;726;0;0;726;504;2;5;7;506;119;152;0;0;115;0;0;52;25;0;0;20;0;0;0;0;5;0;6
006;Alcobendas;1;029;A;559;0;0;559;398;2;1;3;400;81;149;1;0;81;0;0;37;18;1;0;16;0;0;0;1;6;0;5
006;Alcobendas;1;029;B;499;0;0;499;350;1;1;2;351;62;138;2;0;90;0;0;27;12;1;0;9;0;1;0;0;3;0;3
006;Alcobendas;1;030;A;894;0;0;894;677;1;5;8;678;207;195;0;3;112;0;0;80;11;0;3;23;0;1;0;1;12;1;16
006;Alcobendas;1;030;B;929;0;0;929;693;3;4;10;696;212;206;0;2;97;0;1;83;21;0;1;31;1;0;2;1;14;0;10
006;Alcobendas;1;031;A;671;0;0;671;467;2;6;4;469;135;132;0;0;108;0;0;43;15;2;0;10;0;0;0;1;7;1;5
006;Alcobendas;1;031;B;682;0;0;682;479;2;4;8;481;146;129;0;0;93;0;0;43;12;0;0;27;0;2;1;2;5;1;8
006;Alcobendas;1;032;A;887;0;0;887;569;2;6;6;571;142;182;2;1;101;0;0;58;15;0;0;36;0;2;2;4;7;2;5
006;Alcobendas;1;032;B;844;0;0;844;492;2;7;4;494;136;145;1;0;94;0;0;54;14;0;0;23;0;1;0;2;7;1;5
006;Alcobendas;1;033;A;688;0;0;688;507;1;1;7;508;344;41;0;2;13;0;0;68;7;0;0;4;0;0;0;0;1;0;20
006;Alcobendas;1;033;B;759;0;0;759;561;0;2;8;561;373;59;0;4;12;0;0;77;4;1;1;1;1;0;0;0;0;0;18
006;Alcobendas;1;034;U;892;0;0;892;645;1;2;6;646;489;33;0;1;13;0;0;79;2;1;1;1;0;0;0;1;0;0;17
006;Alcobendas;1;035;U;563;0;0;563;389;0;3;4;389;322;11;0;0;5;0;0;29;5;0;0;0;0;0;0;0;0;0;10
006;Alcobendas;1;036;A;625;0;0;625;470;2;2;4;472;368;17;0;0;5;0;0;58;2;0;0;1;0;0;0;0;1;0;14
006;Alcobendas;1;036;B;661;0;0;661;478;1;3;0;479;378;17;0;1;8;0;0;47;2;1;0;0;0;0;0;1;2;0;19
006;Alcobendas;1;037;A;942;0;0;942;641;1;5;5;642;360;74;0;3;44;0;0;108;10;2;0;8;0;1;0;0;4;0;18
006;Alcobendas;1;037;B;970;0;0;970;655;1;4;11;656;327;70;0;2;50;0;0;149;8;0;0;7;0;0;0;2;5;1;20
006;Alcobendas;1;038;A;632;0;0;632;415;3;5;3;418;97;140;0;1;74;0;0;53;14;0;0;26;0;0;0;0;4;0;1
006;Alcobendas;1;038;B;596;0;0;596;415;3;5;4;418;96;132;0;1;91;0;0;46;12;1;0;20;0;0;1;1;5;0;3
006;Alcobendas;1;039;A;894;0;0;894;635;1;1;3;636;389;75;0;0;27;0;0;97;8;0;0;12;0;3;0;1;4;0;16
006;Alcobendas;1;039;B;983;0;0;983;740;0;3;11;740;403;85;0;3;42;0;0;132;21;2;0;8;0;1;0;0;7;0;22
006;Alcobendas;1;040;A;653;0;0;653;457;2;1;8;459;338;22;0;0;6;0;0;62;3;0;0;0;0;0;0;0;3;0;16
006;Alcobendas;1;040;B;615;0;0;615;424;1;2;6;425;335;17;0;0;5;0;0;33;4;0;0;1;0;0;0;1;2;0;19
006;Alcobendas;1;041;A;675;0;0;675;514;1;1;2;515;351;35;0;1;15;0;0;91;1;2;0;2;0;0;0;0;3;0;11
006;Alcobendas;1;041;B;645;0;0;645;442;1;0;4;443;303;34;0;1;14;0;0;70;2;0;0;4;0;1;0;0;3;0;7
006;Alcobendas;1;042;A;519;0;0;519;302;0;4;5;302;79;92;0;1;56;1;1;25;8;1;0;20;0;1;0;0;2;0;6
006;Alcobendas;1;042;B;497;0;0;497;299;1;4;1;300;85;98;0;0;51;0;0;30;10;0;0;13;0;0;0;0;5;0;3
006;Alcobendas;1;043;U;738;0;0;738;434;3;5;6;437;135;128;2;0;101;0;0;28;9;0;0;11;1;1;1;4;0;1;4
006;Alcobendas;1;044;A;738;0;0;738;502;3;4;12;505;156;147;0;1;79;0;0;71;11;0;1;12;1;2;0;0;2;1;5
006;Alcobendas;1;044;B;679;0;0;679;466;2;1;3;468;134;136;0;0;88;0;0;70;10;2;1;14;0;0;0;0;5;0;4
006;Alcobendas;1;045;A;664;0;0;664;443;2;5;7;445;132;116;0;1;85;0;0;46;16;0;1;23;0;0;1;1;4;1;6
006;Alcobendas;1;045;B;650;0;0;650;426;2;11;5;428;121;114;0;0;93;0;0;44;14;1;0;11;1;1;0;1;6;0;5
006;Alcobendas;1;046;U;677;0;0;677;442;2;3;4;444;136;125;1;4;86;0;0;46;17;0;0;5;0;4;1;1;6;0;5
006;Alcobendas;1;047;U;786;0;0;786;597;1;6;8;598;209;150;5;1;80;0;0;82;19;1;0;28;0;0;1;0;3;0;5
006;Alcobendas;1;048;A;720;0;0;720;532;2;1;5;534;366;38;0;0;21;0;0;75;4;0;0;1;0;0;0;0;1;0;22
006;Alcobendas;1;048;B;723;0;0;723;522;0;1;6;522;371;34;0;1;11;0;0;77;6;0;1;2;0;0;0;1;2;0;9
006;Alcobendas;1;049;A;666;0;0;666;504;2;6;5;506;128;148;0;1;85;0;0;63;23;0;1;29;1;2;2;0;7;1;4
006;Alcobendas;1;049;B;722;0;0;722;542;2;4;3;544;112;157;0;4;115;0;0;80;17;0;0;23;1;1;1;5;9;2;10
006;Alcobendas;1;050;A;650;0;0;650;485;1;2;7;486;139;103;0;0;79;0;1;110;16;0;0;19;0;0;0;3;3;0;4
006;Alcobendas;1;050;B;684;0;0;684;526;0;3;8;526;168;110;1;1;78;1;0;109;16;0;0;15;0;1;0;0;8;0;7
006;Alcobendas;1;051;A;803;0;0;803;604;1;4;2;605;135;183;0;0;100;2;0;112;25;0;0;24;0;1;1;1;9;0;6
006;Alcobendas;1;051;B;827;0;0;827;646;0;4;3;646;187;187;1;0;123;0;0;86;23;1;1;21;0;0;0;0;5;0;4
006;Alcobendas;1;052;A;501;0;0;501;388;1;2;6;389;112;105;0;0;59;0;0;75;12;0;0;12;0;0;0;2;2;0;2
006;Alcobendas;1;052;B;540;0;0;540;407;1;5;5;408;145;104;0;0;50;0;0;61;10;0;1;15;0;1;0;0;0;0;11
006;Alcobendas;1;053;A;830;0;0;830;649;3;7;13;652;222;145;0;1;81;0;0;119;19;0;0;20;0;2;3;1;9;0;10
006;Alcobendas;1;053;B;835;0;0;835;657;1;10;6;658;237;172;0;1;72;0;0;107;18;0;0;19;0;1;0;0;6;0;9
006;Alcobendas;1;054;A;645;0;0;645;425;3;6;12;428;90;107;1;0;102;0;0;59;20;0;0;25;0;1;0;0;4;0;1
006;Alcobendas;1;054;B;603;0;0;603;409;2;9;2;411;76;99;0;0;119;0;0;56;18;2;0;16;1;1;2;0;6;2;2
006;Alcobendas;1;055;A;701;0;0;701;517;2;6;10;519;134;106;0;0;122;0;0;79;22;1;1;20;0;1;1;1;3;1;11
006;Alcobendas;1;055;B;746;0;0;746;576;2;7;5;578;145;139;0;2;123;0;0;89;19;1;0;35;1;3;0;0;4;0;5
006;Alcobendas;1;056;A;621;0;0;621;445;3;7;4;448;95;135;0;0;90;0;0;68;10;0;0;27;0;1;0;1;4;0;6
006;Alcobendas;1;056;B;590;0;0;590;374;2;8;3;376;78;93;0;0;109;0;0;54;6;1;0;12;0;0;0;1;7;1;3
006;Alcobendas;1;057;A;640;0;0;640;466;3;4;8;469;156;106;0;4;70;0;1;75;19;1;0;19;0;0;0;2;0;0;4
006;Alcobendas;1;057;B;706;0;0;706;516;2;4;7;518;161;121;0;2;68;0;1;111;18;0;0;17;0;0;0;0;5;0;3
006;Alcobendas;1;058;A;517;0;0;517;338;0;5;5;338;55;114;2;0;84;0;0;38;12;0;0;11;0;1;0;4;4;1;2
006;Alcobendas;1;058;B;601;0;0;601;361;0;2;5;361;77;109;2;0;98;0;0;38;9;0;0;11;0;0;0;0;6;0;4
006;Alcobendas;1;059;A;782;0;0;782;553;1;1;8;554;372;25;0;1;14;0;0;96;4;0;0;6;0;0;0;1;3;0;23
006;Alcobendas;1;059;B;796;0;0;796;552;0;1;10;552;350;39;0;1;14;0;0;105;5;0;0;6;0;0;0;0;1;0;20
006;Alcobendas;1;060;U;742;0;0;742;502;0;1;9;502;232;80;0;0;65;0;0;79;7;2;0;14;0;1;0;0;3;0;9
006;Alcobendas;1;061;U;687;0;0;687;464;1;5;4;465;92;138;1;0;103;0;0;70;14;0;0;25;0;1;0;0;10;0;2
006;Alcobendas;1;062;A;547;0;0;547;408;0;9;5;408;63;88;0;1;108;0;2;81;17;0;2;24;1;1;0;0;5;1;0
006;Alcobendas;1;062;B;605;0;0;605;439;2;3;5;441;80;92;0;2;138;0;0;72;22;0;1;12;0;0;0;0;11;2;1
006;Alcobendas;1;063;A;566;0;0;566;441;1;2;8;442;113;92;1;0;86;0;0;102;11;1;0;14;0;1;0;1;3;0;7
006;Alcobendas;1;063;B;611;0;0;611;467;2;2;8;469;120;121;0;0;86;1;0;95;18;1;0;10;0;0;0;0;3;0;4
006;Alcobendas;1;064;A;622;0;0;622;473;3;6;5;476;78;127;0;0;109;0;0;94;17;1;2;20;0;1;0;1;6;3;6
006;Alcobendas;1;064;B;646;0;0;646;481;2;6;5;483;97;100;1;1;139;0;0;79;21;1;1;17;0;0;1;0;11;0;3
006;Alcobendas;1;065;A;562;0;0;562;405;1;6;5;406;98;120;0;0;65;0;0;66;17;0;0;17;0;0;1;3;4;1;3
006;Alcobendas;1;065;B;597;0;0;597;390;1;5;3;391;89;107;0;1;102;0;0;51;6;0;0;17;0;0;0;0;4;0;6
006;Alcobendas;1;066;A;788;0;0;788;612;2;8;8;614;141;167;0;0;121;0;0;105;27;0;1;22;1;0;1;1;4;0;7
006;Alcobendas;1;066;B;838;0;0;838;633;2;4;6;635;125;173;0;0;127;0;1;116;17;0;1;46;0;2;0;0;7;0;10
007;Alcorcón;1;001;U;986;0;0;986;701;2;5;7;703;238;208;1;0;110;0;0;69;19;0;1;25;0;1;1;1;12;0;5
007;Alcorcón;1;002;A;622;0;0;622;363;2;8;3;365;97;125;0;0;69;1;0;31;6;0;0;11;0;0;2;1;9;1;1
007;Alcorcón;1;002;B;680;0;0;680;404;2;4;4;406;99;123;1;0;101;0;0;40;6;0;0;20;0;1;0;1;3;1;2
007;Alcorcón;1;003;A;538;0;0;538;341;1;8;2;342;123;94;1;0;48;0;0;29;6;0;0;23;0;0;0;1;2;2;3
007;Alcorcón;1;003;B;531;0;0;531;336;1;2;2;337;111;110;0;0;52;0;0;31;5;0;0;15;4;1;0;0;4;0;0
007;Alcorcón;1;004;U;923;0;0;923;534;2;1;8;536;145;167;0;0;112;0;0;42;10;0;0;34;1;0;2;0;6;2;6
007;Alcorcón;1;005;A;574;0;0;574;365;2;5;0;367;130;117;0;1;52;0;0;39;11;0;0;11;0;0;0;0;0;1;0
007;Alcorcón;1;005;B;614;0;0;614;391;1;4;7;392;134;102;0;1;75;0;1;36;8;0;0;14;0;0;0;0;7;0;3
007;Alcorcón;1;006;U;656;0;0;656;412;1;2;9;413;102;149;1;2;80;0;0;31;7;0;0;20;0;0;1;0;5;1;3
007;Alcorcón;1;007;U;933;0;0;933;593;0;5;5;593;207;166;1;0;99;2;1;57;21;1;0;16;0;1;2;1;6;1;1
007;Alcorcón;1;008;A;704;0;0;704;479;2;7;4;481;142;172;0;0;68;0;0;47;10;0;1;13;1;0;0;2;12;0;2
007;Alcorcón;1;008;B;657;0;0;657;399;1;4;8;400;110;148;0;0;61;0;0;32;14;0;0;13;0;0;2;0;5;0;3
007;Alcorcón;1;010;A;530;0;0;530;300;2;2;6;302;91;93;1;0;60;0;1;18;4;0;0;10;0;1;2;0;10;1;2
007;Alcorcón;1;010;B;512;0;0;512;292;1;3;3;293;94;75;0;1;57;0;0;34;5;1;0;9;0;2;1;0;6;1;1
007;Alcorcón;1;011;U;979;0;0;979;596;2;9;12;598;165;206;0;0;96;1;1;54;9;0;1;35;0;2;2;2;3;0;0
007;Alcorcón;1;012;U;899;0;0;899;533;1;2;6;534;123;160;1;0;135;0;0;58;10;0;0;23;0;1;2;0;8;3;2
007;Alcorcón;1;013;U;771;0;0;771;479;0;7;5;479;100;167;3;0;88;0;0;49;12;1;0;30;0;0;0;1;12;2;2
007;Alcorcón;1;014;U;664;0;0;664;443;1;2;11;444;131;114;0;0;91;1;0;46;15;0;0;17;0;0;2;1;7;0;6
007;Alcorcón;1;015;U;818;0;0;818;499;1;3;3;500;231;93;0;1;69;0;3;57;14;1;0;8;0;0;0;1;3;0;13
007;Alcorcón;1;016;A;936;0;0;936;649;0;5;11;649;169;151;0;0;150;0;0;110;15;0;1;18;0;0;0;1;9;0;9
007;Alcorcón;1;016;B;918;0;0;918;657;0;6;2;657;178;120;1;1;151;0;2;129;21;0;0;20;0;0;0;1;6;2;17
007;Alcorcón;1;017;A;642;0;0;642;509;0;1;3;509;131;119;0;1;86;0;0;106;24;0;0;24;1;1;0;0;3;0;9
007;Alcorcón;1;017;B;677;0;0;677;517;1;2;2;518;140;140;0;1;101;0;0;86;17;2;0;21;0;3;0;0;1;0;2
007;Alcorcón;1;018;U;746;0;0;746;563;1;5;11;564;137;110;0;0;125;0;0;136;20;1;0;13;1;0;0;0;3;0;2
007;Alcorcón;1;019;A;547;0;0;547;414;1;2;3;415;117;103;1;1;77;1;0;72;9;0;0;18;0;0;0;0;9;1;1
007;Alcorcón;1;019;B;588;0;0;588;414;0;0;0;414;113;89;0;0;95;0;0;77;17;0;0;18;0;0;0;0;5;0;0
007;Alcorcón;1;020;A;791;0;0;791;582;1;2;11;583;185;105;0;1;93;0;0;137;9;0;0;21;1;0;1;1;8;1;7
007;Alcorcón;1;020;B;865;0;0;865;642;2;7;8;644;235;102;2;4;102;0;0;118;26;0;0;18;0;2;0;0;7;0;13
007;Alcorcón;2;001;U;808;0;0;808;566;2;5;8;568;241;126;0;0;80;0;1;66;9;1;0;14;1;1;0;0;6;1;8
007;Alcorcón;2;002;U;622;0;0;622;428;0;3;12;428;197;90;0;0;61;0;0;39;4;0;0;9;0;0;0;0;6;0;7
007;Alcorcón;2;003;A;536;0;0;536;394;1;3;4;395;173;66;0;2;62;0;0;54;8;0;2;10;0;0;1;0;0;0;10
007;Alcorcón;2;003;B;549;0;0;549;400;0;2;0;400;183;91;0;0;56;0;0;35;5;0;0;11;0;0;0;0;1;0;16
007;Alcorcón;2;004;U;863;0;0;863;656;1;4;4;657;289;159;0;3;93;0;1;57;11;0;1;13;0;0;0;0;3;2;17
007;Alcorcón;2;005;U;1009;0;0;1009;720;3;11;4;723;321;160;0;2;106;1;0;70;17;0;0;15;0;1;1;1;4;0;9
007;Alcorcón;2;006;A;596;0;0;596;446;3;1;3;449;235;81;0;0;66;0;0;46;9;0;0;5;0;0;0;0;0;0;3
007;Alcorcón;2;006;B;609;0;0;609;436;2;4;3;438;225;92;0;0;42;0;0;35;5;0;0;13;0;1;0;0;2;0;16
007;Alcorcón;2;007;U;568;0;0;568;420;2;1;5;422;178;83;0;0;66;0;0;45;6;1;0;14;1;0;0;1;6;0;15
007;Alcorcón;2;008;U;591;0;0;591;440;2;3;8;442;220;96;0;0;46;0;0;40;9;0;1;11;0;1;0;1;3;0;3
007;Alcorcón;2;009;U;970;0;0;970;741;1;3;5;742;318;163;0;0;117;0;0;86;8;0;0;18;0;0;0;3;4;0;17
007;Alcorcón;2;010;U;750;0;0;750;545;3;9;4;548;229;101;0;0;112;0;0;51;11;0;1;20;0;1;1;0;5;0;3
007;Alcorcón;2;011;U;970;0;0;970;708;3;1;4;711;268;208;1;0;108;0;2;67;12;0;0;29;0;0;1;0;5;3;2
007;Alcorcón;2;012;U;806;0;0;806;518;2;6;9;520;149;153;1;0;95;0;1;52;8;1;2;22;1;0;0;0;8;2;10
007;Alcorcón;2;013;U;970;0;0;970;698;2;3;5;700;214;192;0;0;170;0;0;60;6;0;0;32;0;1;2;1;6;1;7
007;Alcorcón;2;014;A;593;0;0;593;394;1;1;6;395;144;108;0;0;77;0;1;30;8;0;0;10;0;2;1;1;3;0;3
007;Alcorcón;2;014;B;537;0;0;537;388;1;5;4;389;142;93;0;0;63;0;0;46;10;1;0;17;0;1;2;0;3;0;2
007;Alcorcón;2;015;A;652;0;0;652;484;2;6;6;486;149;134;1;0;79;0;1;69;10;0;0;22;0;2;0;0;2;1;4
007;Alcorcón;2;015;B;707;0;0;707;503;1;2;3;504;154;135;0;1;97;0;0;73;11;0;1;14;0;2;1;0;4;1;5
007;Alcorcón;2;016;A;833;0;0;833;630;0;4;15;630;180;153;2;0;130;0;0;78;13;0;0;39;0;2;0;1;8;0;5
007;Alcorcón;2;016;B;816;0;0;816;613;0;9;8;613;173;140;0;0;137;0;1;87;16;0;0;25;0;1;0;2;6;3;5
007;Alcorcón;2;017;A;529;0;0;529;378;0;5;1;378;143;99;0;0;68;0;3;39;3;0;0;9;0;0;0;2;2;0;4
007;Alcorcón;2;017;B;567;0;0;567;405;0;3;1;405;127;111;0;0;89;0;1;33;8;0;0;20;0;0;0;0;8;0;4
007;Alcorcón;2;019;A;615;0;0;615;469;2;2;9;471;143;114;0;0;93;1;0;62;12;0;0;20;0;1;0;0;9;2;3
007;Alcorcón;2;019;B;587;0;0;587;451;2;3;11;453;143;103;0;0;80;0;2;74;14;0;0;14;0;2;0;0;2;1;4
007;Alcorcón;2;020;A;557;0;0;557;414;1;3;9;415;94;107;0;0;101;0;0;60;8;0;0;22;1;0;0;0;5;0;5
007;Alcorcón;2;020;B;559;0;0;559;415;2;4;8;417;140;85;0;0;84;0;1;56;6;2;0;18;2;0;1;0;7;0;3
007;Alcorcón;2;021;A;720;0;0;720;538;0;8;6;538;199;124;0;0;84;0;0;55;18;0;1;28;1;0;0;0;5;1;8
007;Alcorcón;2;021;B;767;0;0;767;565;2;5;6;567;223;140;0;0;88;1;0;61;9;1;0;17;0;0;0;0;3;0;13
007;Alcorcón;2;022;A;631;0;0;631;462;0;1;2;462;115;146;0;0;112;1;3;39;10;0;0;20;1;0;3;0;4;1;4
007;Alcorcón;2;022;B;697;0;0;697;471;2;4;5;473;133;152;0;0;97;0;2;33;11;0;0;25;0;0;1;0;8;1;1
007;Alcorcón;2;023;U;614;0;0;614;457;0;4;4;457;223;73;0;2;78;0;0;43;1;1;0;10;1;1;0;1;4;0;11
007;Alcorcón;2;024;U;732;0;0;732;507;1;4;6;508;240;97;0;0;64;0;1;51;12;1;0;12;0;0;0;1;8;1;10
007;Alcorcón;2;025;U;716;0;0;716;548;1;7;5;549;287;113;0;0;69;0;0;43;4;0;1;10;0;0;0;2;2;1;5
007;Alcorcón;2;026;U;527;0;0;527;361;1;3;5;362;147;80;0;1;61;0;1;39;7;0;0;12;0;0;0;0;2;0;4
007;Alcorcón;2;027;U;914;0;0;914;626;1;7;4;627;218;163;0;0;118;1;1;69;12;2;0;22;0;1;1;0;6;0;2
007;Alcorcón;2;028;A;530;0;0;530;393;0;5;4;393;108;123;0;1;72;0;0;40;8;0;0;21;0;1;0;1;6;0;3
007;Alcorcón;2;028;B;493;0;0;493;369;1;11;4;370;97;114;0;0;65;0;0;35;11;1;0;18;0;0;0;0;9;1;4
007;Alcorcón;2;029;A;471;0;0;471;371;2;7;5;373;113;105;0;0;88;0;1;20;7;0;0;14;1;0;1;2;6;1;2
007;Alcorcón;2;029;B;528;0;0;528;378;1;4;3;379;103;130;0;0;82;0;0;24;8;0;0;15;1;0;1;0;5;2;1
007;Alcorcón;2;030;U;830;0;0;830;631;2;3;4;633;188;145;0;0;123;0;0;115;16;0;3;23;0;0;0;0;6;0;7
007;Alcorcón;2;031;A;651;0;0;651;463;2;8;7;465;117;117;0;0;106;0;2;64;11;0;2;13;0;1;2;0;11;0;4
